Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           78000.00     1400.00
00002           70000.00     1000.00
00003           66000.00     1000.00
00004           80000.00     1400.00
00005           52000.00     -200.00
00006           26000.00    -1800.00
00007           58000.00     -600.00
00008           72000.00     1000.00
00009           40000.00     -800.00
00010           32000.00      200.00
00011           50000.00    -1400.00
00012           36000.00    -1200.00
00013           44000.00     1000.00
00014           42000.00     1400.00
00015           44000.00      200.00
00016           56000.00      800.00
00017           20000.00     -600.00
00018           58000.00     -800.00
00019           38000.00     -800.00
00020           60000.00      200.00
00021           32000.00     -400.00
00022           70000.00     -800.00
00023           44000.00     -200.00
00024           58000.00      200.00
00025           42000.00      800.00
00026           56000.00     1200.00
00027           42000.00     -400.00
00028           20000.00     -800.00
00029           52000.00     -400.00
00030           46000.00      200.00
00031           74000.00     1000.00
00032           50000.00     -400.00
00033           34000.00     -800.00
00034           42000.00     -200.00
00035           52000.00     1600.00
00036           24000.00    -1000.00
00037           66000.00        0.00
00038           34000.00     -600.00
00039           46000.00    -1000.00
00040           30000.00     -200.00
00041           40000.00     -600.00
00042           52000.00      200.00
00043           26000.00      600.00
00044           62000.00     1000.00
00045           60000.00     -200.00
00046           44000.00        0.00
00047           40000.00    -1000.00
00048           30000.00    -1600.00
00049           70000.00     1200.00
00050           44000.00     -600.00
00051           66000.00     1600.00
00052           66000.00      400.00
00053           74000.00     -200.00
00054           70000.00     1200.00
00055           50000.00     -400.00
00056           18000.00     -800.00
00057           50000.00    -1400.00
00058            8000.00    -1800.00
00059           58000.00      600.00
00060           64000.00     1200.00
00061           50000.00      600.00
00062           64000.00     -200.00
00063           78000.00     2200.00
00064           40000.00     -600.00
00065           76000.00      200.00
00066           62000.00      800.00
00067           60000.00      400.00
00068           54000.00      600.00
00069           40000.00     -200.00
00070           60000.00      400.00
00071           64000.00     1200.00
00072           68000.00      200.00
00073           38000.00     -400.00
00074           30000.00      200.00
00075           90000.00      800.00
00076           56000.00      200.00
00077           44000.00     -600.00
00078           42000.00     -800.00
00079           40000.00    -1200.00
00080           68000.00      400.00
00081           60000.00      200.00
00082           30000.00      200.00
00083           36000.00     -800.00
00084           54000.00     -800.00
00085           44000.00     -200.00
00086           50000.00      400.00
00087           46000.00    -1600.00
00088           56000.00     1200.00
00089           44000.00     -200.00
00090           54000.00      400.00
00091           48000.00      200.00
00092           40000.00     -200.00
00093           60000.00    -1400.00
00094           14000.00     -400.00
00095           16000.00    -1800.00
00096           70000.00      200.00
00097           36000.00    -1000.00
00098           58000.00     -400.00
00099           30000.00     -400.00
00100           26000.00    -1200.00
00101           74000.00      800.00
00102           40000.00        0.00
00103           46000.00      200.00
00104           28000.00      200.00
00105           46000.00      400.00
00106           62000.00     1600.00
00107           28000.00      200.00
00108           36000.00      800.00
00109           60000.00     1000.00
00110           62000.00      600.00
00111           42000.00     -400.00
00112           56000.00     1400.00
00113           42000.00     -400.00
00114           32000.00    -1200.00
00115           68000.00        0.00
00116           28000.00    -2400.00
00117           74000.00     1200.00
00118           42000.00      400.00
00119           26000.00      200.00
00120           68000.00     1000.00
00121           78000.00      600.00
00122           44000.00        0.00
00123           48000.00      800.00
00124           40000.00     -400.00
00125           58000.00     1000.00
00126           20000.00     -800.00
00127           58000.00     -600.00
00128           40000.00     -200.00
00129           60000.00     1200.00
00130           74000.00      600.00
00131           12000.00    -1400.00
