Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           54000.00      200.00
00002           38000.00    -1000.00
00003           34000.00        0.00
00004           82000.00     1400.00
00005           64000.00     1600.00
00006           46000.00     -800.00
00007           48000.00      600.00
00008           52000.00      400.00
00009           56000.00      200.00
00010           36000.00     -800.00
00011           34000.00    -1200.00
00012           14000.00     -800.00
00013           68000.00        0.00
00014           62000.00     1200.00
00015           72000.00     1000.00
00016           18000.00     -600.00
00017           60000.00     -400.00
00018           32000.00    -1600.00
00019           50000.00     1400.00
00020           56000.00     1000.00
00021           50000.00     -600.00
00022           40000.00     -400.00
00023           80000.00     -200.00
00024           58000.00     -400.00
00025           28000.00        0.00
00026           56000.00     -600.00
00027           30000.00     -600.00
00028           44000.00     -800.00
00029           48000.00      600.00
00030           72000.00     1200.00
00031           76000.00     -200.00
00032           30000.00    -1000.00
00033           48000.00     -400.00
00034           48000.00      200.00
00035           34000.00     -400.00
00036           40000.00     1200.00
00037           60000.00     -400.00
00038           60000.00        0.00
00039           32000.00     -200.00
00040           76000.00     1600.00
00041           26000.00     -600.00
00042           60000.00      400.00
00043           60000.00      400.00
00044           40000.00     -200.00
00045           72000.00     -200.00
00046           60000.00     1600.00
00047           26000.00     -600.00
00048           68000.00      800.00
00049           60000.00        0.00
00050           80000.00      400.00
00051           68000.00     1000.00
00052           38000.00    -1600.00
00053           74000.00      800.00
00054           66000.00      200.00
00055           16000.00    -1600.00
00056           50000.00    -1000.00
00057           32000.00        0.00
00058           50000.00        0.00
00059           32000.00    -1800.00
00060           44000.00     -600.00
00061           78000.00     1200.00
00062           46000.00      600.00
00063           42000.00      400.00
00064           44000.00     -600.00
00065           40000.00      200.00
00066           42000.00     1200.00
00067           54000.00    -1000.00
00068           76000.00     -200.00
00069           64000.00     -200.00
00070           38000.00    -1000.00
00071           52000.00     1400.00
00072           70000.00     -200.00
00073           48000.00     1000.00
00074           74000.00      800.00
00075           46000.00        0.00
00076           52000.00     -200.00
00077           48000.00    -1000.00
00078           46000.00        0.00
00079           50000.00      800.00
00080           46000.00     1200.00
00081           54000.00    -1000.00
00082           62000.00     1000.00
00083           66000.00      800.00
00084           60000.00     -200.00
00085           70000.00      400.00
00086           30000.00      800.00
00087           40000.00    -1200.00
00088           30000.00     -200.00
00089           28000.00      400.00
00090           38000.00     -200.00
00091           22000.00      600.00
00092           60000.00      600.00
00093           58000.00        0.00
00094           32000.00        0.00
00095           42000.00      400.00
00096           58000.00     1800.00
00097           58000.00      600.00
00098           42000.00      200.00
00099           74000.00      800.00
00100           32000.00     -400.00
00101           64000.00     -400.00
00102           54000.00      600.00
00103           38000.00      600.00
00104           32000.00    -1600.00
00105           60000.00     1200.00
00106           76000.00     1000.00
00107           58000.00      200.00
00108           54000.00     -200.00
00109           44000.00      400.00
00110           40000.00      200.00
00111           48000.00    -1400.00
00112           64000.00     -200.00
00113           62000.00     -800.00
00114           46000.00      600.00
00115           44000.00    -1400.00
00116           68000.00    -1000.00
00117           52000.00      800.00
00118           66000.00        0.00
00119           52000.00      200.00
00120           34000.00     -200.00
00121           54000.00    -1000.00
00122           66000.00     1400.00
00123           56000.00      200.00
00124           46000.00      400.00
00125           62000.00     -600.00
00126           52000.00      600.00
00127           64000.00      400.00
00128           50000.00     -200.00
00129           60000.00      800.00
00130           48000.00     -200.00
00131           64000.00     -400.00
00132           70000.00     1200.00
