Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           62000.00     1200.00
00002           84000.00     2000.00
00003           18000.00      200.00
00004           54000.00     -400.00
00005           58000.00    -1400.00
00006           44000.00     1000.00
00007           36000.00      200.00
00008           54000.00     1200.00
00009           54000.00     -400.00
00010           38000.00      200.00
00011           62000.00      800.00
00012           40000.00     -800.00
00013           40000.00    -1000.00
00014           16000.00    -1600.00
00015           68000.00      400.00
00016           60000.00      800.00
00017           24000.00      400.00
00018           40000.00      400.00
00019           68000.00      800.00
00020           28000.00    -2200.00
00021           68000.00      600.00
00022           22000.00     -400.00
00023           58000.00     -200.00
00024           74000.00     1400.00
00025           60000.00      400.00
00026           76000.00     1200.00
00027           24000.00      200.00
00028           34000.00     -400.00
00029           58000.00      800.00
00030           46000.00      600.00
00031           32000.00        0.00
00032           52000.00      600.00
00033           52000.00      200.00
00034           30000.00    -1000.00
00035           56000.00      600.00
00036           36000.00      200.00
00037           26000.00     -400.00
00038           26000.00    -1200.00
00039           70000.00      400.00
00040           48000.00    -1000.00
00041           46000.00      600.00
00042           58000.00     -600.00
00043           30000.00    -1400.00
00044           46000.00     -200.00
00045           24000.00    -1600.00
00046           22000.00     -600.00
00047           56000.00     1000.00
00048           54000.00      600.00
00049           78000.00     1600.00
00050           28000.00    -1600.00
00051           50000.00      800.00
00052           56000.00      600.00
00053           34000.00     -600.00
00054           30000.00      200.00
00055           54000.00     -600.00
00056           32000.00     -600.00
00057           48000.00      600.00
00058           30000.00    -1400.00
00059           36000.00      600.00
00060           60000.00      800.00
00061           22000.00    -1600.00
00062           54000.00     -200.00
00063           56000.00     1400.00
00064           28000.00    -1000.00
00065           20000.00     -600.00
00066           50000.00     -600.00
00067           66000.00     -400.00
00068           26000.00     -400.00
00069           52000.00     1200.00
00070           50000.00      200.00
00071           34000.00     -800.00
00072           72000.00      200.00
00073           62000.00     1800.00
00074           58000.00        0.00
00075           24000.00     -400.00
00076           38000.00    -1200.00
00077           24000.00    -1600.00
00078           36000.00     -400.00
00079           14000.00    -1600.00
00080           60000.00     -200.00
00081           38000.00      400.00
00082           70000.00        0.00
00083           44000.00     1400.00
00084           66000.00     1200.00
00085           44000.00      200.00
00086           54000.00     -200.00
00087           38000.00    -1200.00
00088           60000.00     1400.00
00089           28000.00      400.00
00090           50000.00     -600.00
00091           62000.00     -800.00
00092           28000.00      200.00
00093           34000.00     -800.00
00094           80000.00     1600.00
00095           46000.00      800.00
00096           40000.00    -1000.00
00097           46000.00     1200.00
00098           56000.00        0.00
00099           38000.00        0.00
00100           76000.00     1400.00
00101           58000.00      200.00
00102           22000.00        0.00
00103           64000.00      400.00
00104           12000.00    -1000.00
00105           42000.00    -1400.00
00106           56000.00        0.00
00107           38000.00     -400.00
00108           20000.00     -600.00
00109           42000.00        0.00
00110           46000.00     1000.00
00111           30000.00    -1000.00
00112           40000.00     -400.00
00113           36000.00      800.00
00114           30000.00     -600.00
00115           36000.00     -200.00
00116           44000.00    -1200.00
00117           82000.00     1800.00
00118           16000.00    -1600.00
00119           70000.00        0.00
00120           30000.00    -1400.00
00121           66000.00    -1000.00
00122           46000.00     -600.00
00123           40000.00    -1000.00
00124           76000.00     1200.00
00125           20000.00    -1800.00
00126           26000.00     -800.00
00127           56000.00      800.00
00128           30000.00    -2000.00
00129           38000.00      800.00
00130           22000.00    -1200.00
00131           22000.00    -1400.00
