Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           42000.00        0.00
00002           52000.00     -400.00
00003           68000.00     -800.00
00004           54000.00    -1200.00
00005           40000.00     -200.00
00006           32000.00        0.00
00007           56000.00      200.00
00008           58000.00     -200.00
00009           66000.00     -400.00
00010           48000.00      400.00
00011           72000.00     1800.00
00012           76000.00     1200.00
00013           32000.00     -200.00
00014           62000.00      600.00
00015           28000.00     -800.00
00016           40000.00     -400.00
00017           30000.00    -1600.00
00018           44000.00     1200.00
00019           54000.00     -400.00
00020           24000.00    -1800.00
00021           52000.00     1000.00
00022           44000.00     -600.00
00023           80000.00     1800.00
00024           46000.00     -600.00
00025           36000.00     -800.00
00026           50000.00      400.00
00027           54000.00      400.00
00028           28000.00    -1400.00
00029           76000.00      600.00
00030           64000.00     -200.00
00031           26000.00    -2400.00
00032           26000.00    -1200.00
00033           48000.00        0.00
00034           60000.00     1400.00
00035           46000.00      800.00
00036           12000.00    -2000.00
00037           36000.00      400.00
00038           74000.00      600.00
00039           76000.00      600.00
00040           18000.00    -1600.00
00041           38000.00     -800.00
00042           48000.00      600.00
00043           38000.00    -2200.00
00044           54000.00     -200.00
00045           40000.00      600.00
00046           24000.00    -1400.00
00047           32000.00     -200.00
00048           58000.00      400.00
00049           36000.00     -400.00
00050           46000.00    -1400.00
00051           68000.00     1400.00
00052           24000.00     -800.00
00053           42000.00      600.00
00054           54000.00     -600.00
00055           34000.00      600.00
00056           28000.00     -800.00
00057           26000.00     -800.00
00058           30000.00     -200.00
00059           70000.00     1200.00
00060           36000.00     -400.00
00061           32000.00     -800.00
00062           40000.00    -1000.00
00063           36000.00     1000.00
00064           20000.00    -1400.00
00065           38000.00      400.00
00066           38000.00      400.00
00067           62000.00     1200.00
00068           58000.00     1400.00
00069           78000.00     2000.00
00070           68000.00      400.00
00071           50000.00     -200.00
00072           60000.00      200.00
00073           64000.00      800.00
00074           58000.00     1000.00
00075           24000.00     -800.00
00076           40000.00     -200.00
00077           54000.00      400.00
00078           42000.00    -1800.00
00079           56000.00      800.00
00080           40000.00     1200.00
00081           22000.00    -2000.00
00082           50000.00      600.00
00083           76000.00     1000.00
00084           28000.00    -1400.00
00085           72000.00     1600.00
00086           56000.00     1000.00
00087           68000.00     1800.00
00088           42000.00    -1000.00
00089           52000.00      800.00
00090           40000.00      400.00
00091           14000.00    -1200.00
00092           60000.00     1000.00
00093           30000.00    -1000.00
00094           64000.00     1000.00
00095           34000.00     -200.00
00096           56000.00     -600.00
00097           72000.00        0.00
00098           76000.00     1400.00
00099           38000.00     -400.00
00100           60000.00      400.00
00101           36000.00    -1800.00
00102           44000.00    -2000.00
00103           52000.00     1000.00
00104           54000.00     -600.00
00105           58000.00     -400.00
00106           40000.00    -1000.00
00107           60000.00     2000.00
00108           38000.00     -200.00
00109           34000.00    -1000.00
00110           54000.00     -400.00
00111           50000.00     -400.00
00112           48000.00      600.00
00113           64000.00     -200.00
00114           40000.00      400.00
00115           36000.00    -1000.00
00116           34000.00      600.00
00117           62000.00     -600.00
00118           66000.00     1000.00
00119           84000.00     1600.00
00120           36000.00      600.00
00121           50000.00        0.00
00122           26000.00     -600.00
00123           60000.00      200.00
00124           38000.00     -200.00
00125           54000.00     -200.00
00126           52000.00      800.00
00127           36000.00      200.00
00128           44000.00    -1000.00
00129           50000.00     -200.00
00130           26000.00    -1000.00
