Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           34000.00    -1000.00
00002           64000.00     1400.00
00003           88000.00     2200.00
00004           72000.00     1000.00
00005           28000.00      600.00
00006           26000.00    -1600.00
00007           22000.00        0.00
00008           32000.00    -1800.00
00009           34000.00     -400.00
00010           30000.00    -1400.00
00011           62000.00     1400.00
00012           42000.00    -1000.00
00013           36000.00        0.00
00014           74000.00      800.00
00015           82000.00     2000.00
00016           74000.00     -200.00
00017           70000.00        0.00
00018           44000.00     -200.00
00019           48000.00     -800.00
00020           72000.00     1400.00
00021           70000.00     1000.00
00022           58000.00        0.00
00023           78000.00     2200.00
00024           40000.00     -800.00
00025           66000.00     1400.00
00026           36000.00    -1200.00
00027           52000.00      600.00
00028           56000.00      600.00
00029           46000.00        0.00
00030           74000.00      600.00
00031           64000.00      200.00
00032           44000.00     -200.00
00033           48000.00        0.00
00034           48000.00    -1000.00
00035           64000.00     1000.00
00036           46000.00     -200.00
00037           60000.00        0.00
00038           58000.00        0.00
00039           60000.00     -200.00
00040           62000.00      400.00
00041           52000.00        0.00
00042           34000.00    -1200.00
00043           32000.00    -1600.00
00044           72000.00      800.00
00045           28000.00     -600.00
00046           82000.00     1400.00
00047           34000.00      400.00
00048           64000.00      600.00
00049           32000.00    -1600.00
00050           60000.00     -400.00
00051           42000.00     -600.00
00052           68000.00     -200.00
00053           54000.00      400.00
00054           64000.00     1800.00
00055           60000.00     -800.00
00056           32000.00        0.00
00057           44000.00     -800.00
00058           42000.00     -200.00
00059           68000.00      400.00
00060           62000.00     1000.00
00061           38000.00     -600.00
00062           24000.00      200.00
00063           54000.00        0.00
00064           40000.00    -1200.00
00065           52000.00     1200.00
00066           32000.00     -400.00
00067           50000.00        0.00
00068           54000.00     -400.00
00069           48000.00     -600.00
00070           56000.00      600.00
00071           48000.00     -200.00
00072           70000.00      600.00
00073           42000.00     1400.00
00074           70000.00      400.00
00075           54000.00      600.00
00076           26000.00    -1400.00
00077           66000.00      800.00
00078           30000.00     -200.00
00079           18000.00    -1000.00
00080           54000.00      200.00
00081           66000.00     -400.00
00082           30000.00    -1000.00
00083           50000.00        0.00
00084           62000.00      400.00
00085           52000.00      600.00
00086           40000.00     -400.00
00087           36000.00    -1000.00
00088           80000.00      600.00
00089           36000.00      800.00
00090           18000.00    -1400.00
00091           34000.00      800.00
00092           64000.00      200.00
00093           36000.00    -1000.00
00094           50000.00     -600.00
00095           38000.00    -1200.00
00096           56000.00     -200.00
00097           78000.00     -600.00
00098           66000.00     1000.00
00099           52000.00      200.00
00100           62000.00     -400.00
00101           26000.00     -800.00
00102           54000.00      200.00
00103           46000.00     1400.00
00104           62000.00     1000.00
00105           44000.00     1200.00
00106           44000.00     -400.00
00107           12000.00     -600.00
00108           34000.00     -400.00
00109           46000.00     -400.00
00110           44000.00      200.00
00111           70000.00     1000.00
00112           70000.00     -400.00
00113           32000.00      800.00
00114           38000.00    -1800.00
00115           50000.00     1000.00
00116           54000.00     -800.00
00117           28000.00    -1000.00
00118           52000.00     1200.00
00119           66000.00      800.00
00120           76000.00      200.00
00121           64000.00      200.00
00122           70000.00      200.00
00123           60000.00     2000.00
00124           54000.00     -800.00
00125           52000.00     -200.00
00126           64000.00      200.00
00127           60000.00     1000.00
00128           54000.00     1000.00
00129           60000.00      800.00
00130           58000.00     1600.00
00131           64000.00     1600.00
