Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           80000.00     2000.00
00002           18000.00        0.00
00003           28000.00    -1400.00
00004           68000.00      400.00
00005           58000.00     1800.00
00006           60000.00     -600.00
00007           26000.00    -1400.00
00008           22000.00    -1200.00
00009           74000.00      600.00
00010           32000.00     -800.00
00011           48000.00      400.00
00012           60000.00     1200.00
00013           48000.00     -200.00
00014           60000.00     -600.00
00015           68000.00     1400.00
00016           42000.00     1200.00
00017           60000.00     -200.00
00018           24000.00      200.00
00019           30000.00     -600.00
00020           36000.00    -2200.00
00021           62000.00      800.00
00022           52000.00        0.00
00023           22000.00    -2200.00
00024           20000.00    -1400.00
00025           40000.00    -1400.00
00026           78000.00     2600.00
00027           62000.00     1800.00
00028           54000.00     -600.00
00029           46000.00     -400.00
00030           56000.00      200.00
00031           60000.00     1200.00
00032           74000.00     1200.00
00033           34000.00     -400.00
00034           30000.00    -1800.00
00035           54000.00     -600.00
00036           64000.00     -800.00
00037           54000.00     -600.00
00038           72000.00     1800.00
00039           68000.00    -1000.00
00040           46000.00     -200.00
00041           50000.00      200.00
00042           28000.00     -600.00
00043           30000.00     -200.00
00044           30000.00    -2000.00
00045           60000.00     -600.00
00046           64000.00     -600.00
00047           16000.00     -600.00
00048           82000.00      600.00
00049           16000.00    -1400.00
00050           70000.00     1400.00
00051           74000.00      400.00
00052           58000.00        0.00
00053           60000.00      200.00
00054           30000.00     -800.00
00055           44000.00     1000.00
00056           48000.00     1000.00
00057           58000.00     1200.00
00058           76000.00     1200.00
00059           58000.00      200.00
00060           32000.00    -1200.00
00061           32000.00    -1000.00
00062           74000.00     1600.00
00063           38000.00      200.00
00064           24000.00        0.00
00065           56000.00        0.00
00066           60000.00      400.00
00067           24000.00     -200.00
00068           62000.00     1600.00
00069           74000.00     1800.00
00070           64000.00     -800.00
00071           72000.00        0.00
00072           18000.00    -1000.00
00073           30000.00     -600.00
00074           56000.00     -600.00
00075           50000.00     -800.00
00076           52000.00      400.00
00077           34000.00      200.00
00078           30000.00    -1000.00
00079           36000.00    -1400.00
00080           26000.00     -400.00
00081           70000.00     1600.00
00082           76000.00     1400.00
00083           36000.00     -200.00
00084           44000.00     -200.00
00085           48000.00      200.00
00086           70000.00      800.00
00087           60000.00      800.00
00088           48000.00        0.00
00089           10000.00    -2000.00
00090           30000.00     -600.00
00091           78000.00      600.00
00092           18000.00    -1400.00
00093           50000.00     1000.00
00094           52000.00    -1000.00
00095           62000.00      600.00
00096           32000.00    -1000.00
00097           46000.00     1200.00
00098           58000.00      400.00
00099           50000.00      400.00
00100           66000.00      800.00
00101           60000.00      200.00
00102           54000.00     -800.00
00103           66000.00     -600.00
00104           22000.00     -800.00
00105           52000.00     -600.00
00106           32000.00     -200.00
00107           24000.00    -1600.00
00108           56000.00     -600.00
00109           56000.00      400.00
00110           72000.00        0.00
00111           48000.00      400.00
00112           68000.00      600.00
00113           48000.00    -1200.00
00114           58000.00      800.00
00115           18000.00     -600.00
00116           24000.00    -1200.00
00117           46000.00      600.00
00118           38000.00     1000.00
00119           62000.00     1600.00
00120           24000.00    -2000.00
00121           66000.00        0.00
00122           60000.00      800.00
00123           72000.00      200.00
00124           24000.00    -1600.00
00125           76000.00      400.00
00126           36000.00     -600.00
00127           58000.00      800.00
00128           68000.00     -800.00
00129           52000.00      600.00
00130           54000.00     -600.00
00131           38000.00      200.00
