Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           46000.00    -1600.00
00002           50000.00     -600.00
00003           44000.00      200.00
00004           48000.00     -600.00
00005           72000.00      200.00
00006           30000.00    -2200.00
00007           46000.00      400.00
00008           62000.00    -1000.00
00009           40000.00     -400.00
00010           68000.00     1200.00
00011           78000.00      400.00
00012           60000.00      200.00
00013           60000.00     1200.00
00014           38000.00    -1400.00
00015           74000.00      600.00
00016           56000.00     -400.00
00017           46000.00    -1800.00
00018           76000.00     1200.00
00019           58000.00     1200.00
00020           40000.00    -1200.00
00021           30000.00     -600.00
00022           46000.00    -1000.00
00023           54000.00      800.00
00024           62000.00     1200.00
00025           58000.00      400.00
00026           52000.00      200.00
00027           74000.00     -400.00
00028           46000.00      200.00
00029           56000.00      400.00
00030           52000.00     1000.00
00031           50000.00      200.00
00032           68000.00    -1000.00
00033           52000.00     1000.00
00034           82000.00     1200.00
00035           70000.00        0.00
00036           38000.00    -1600.00
00037           64000.00      200.00
00038           76000.00     1000.00
00039           70000.00      600.00
00040           50000.00      400.00
00041           32000.00     -400.00
00042           60000.00      800.00
00043           40000.00     -600.00
00044           44000.00    -1800.00
00045           22000.00      800.00
00046           46000.00    -1600.00
00047           34000.00     -600.00
00048           46000.00      400.00
00049           50000.00      200.00
00050           50000.00      600.00
00051           30000.00    -1000.00
00052           36000.00      400.00
00053           46000.00      600.00
00054           14000.00    -1600.00
00055           62000.00      800.00
00056           34000.00     -200.00
00057           56000.00      400.00
00058           54000.00     -800.00
00059           70000.00     1000.00
00060           38000.00    -1200.00
00061           74000.00     2200.00
00062           52000.00      800.00
00063           44000.00     1200.00
00064           12000.00    -1800.00
00065           24000.00    -1200.00
00066           46000.00     1200.00
00067           48000.00    -1200.00
00068           66000.00        0.00
00069           42000.00     -400.00
00070           46000.00      200.00
00071           66000.00     1200.00
00072           20000.00    -1800.00
00073           42000.00    -1400.00
00074           56000.00     -200.00
00075           36000.00    -1600.00
00076           56000.00     -200.00
00077           34000.00    -1600.00
00078           52000.00      400.00
00079           60000.00    -1200.00
00080           64000.00     -200.00
00081           58000.00     1400.00
00082           34000.00    -1400.00
00083           12000.00    -2200.00
00084           48000.00      600.00
00085           34000.00     -600.00
00086           54000.00    -1000.00
00087           34000.00    -1800.00
00088           62000.00     1000.00
00089           62000.00        0.00
00090           40000.00      600.00
00091           38000.00        0.00
00092           84000.00     1800.00
00093           44000.00      200.00
00094           24000.00    -1800.00
00095           34000.00    -2000.00
00096           36000.00      200.00
00097           40000.00        0.00
00098           50000.00    -1200.00
00099           30000.00    -1200.00
00100           50000.00      800.00
00101           20000.00    -1600.00
00102           34000.00    -1000.00
00103           44000.00        0.00
00104           52000.00    -1000.00
00105           18000.00    -1400.00
00106           30000.00      600.00
00107           34000.00      800.00
00108           50000.00     1000.00
00109           46000.00     1400.00
00110           26000.00    -1000.00
00111           70000.00      800.00
00112           74000.00      200.00
00113           44000.00     -200.00
00114           62000.00        0.00
00115           44000.00      400.00
00116           52000.00     1200.00
00117           32000.00    -1200.00
00118           18000.00     -400.00
00119           66000.00     -800.00
00120           78000.00      400.00
00121           16000.00    -2200.00
00122           66000.00     1000.00
00123           64000.00     -800.00
00124           32000.00      200.00
00125           34000.00     -800.00
00126           30000.00    -1000.00
00127           26000.00     -600.00
00128           72000.00      600.00
00129           46000.00     1200.00
00130           42000.00        0.00
