Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           66000.00      400.00
00002           50000.00    -1000.00
00003           26000.00     -400.00
00004           48000.00    -1200.00
00005           60000.00        0.00
00006           52000.00     -600.00
00007           30000.00      400.00
00008           32000.00    -1400.00
00009           32000.00     1200.00
00010           32000.00      200.00
00011           60000.00        0.00
00012           70000.00     2600.00
00013           38000.00      600.00
00014           60000.00     1000.00
00015           72000.00      600.00
00016           34000.00     -600.00
00017           30000.00    -1200.00
00018           34000.00        0.00
00019           58000.00        0.00
00020           22000.00     -400.00
00021           66000.00      600.00
00022           74000.00      400.00
00023           72000.00     -600.00
00024           30000.00     -800.00
00025           74000.00     1000.00
00026           68000.00      400.00
00027           44000.00    -1400.00
00028           54000.00      400.00
00029           44000.00    -1600.00
00030           42000.00      800.00
00031           78000.00     1200.00
00032           60000.00     -400.00
00033           30000.00    -1600.00
00034           58000.00      200.00
00035           54000.00     1000.00
00036           40000.00     -200.00
00037           46000.00     -600.00
00038           24000.00     -600.00
00039           18000.00    -1200.00
00040           82000.00      400.00
00041           22000.00    -2200.00
00042           34000.00      400.00
00043           86000.00     1200.00
00044           30000.00     -200.00
00045           24000.00     -400.00
00046           58000.00        0.00
00047           62000.00      800.00
00048           60000.00     1200.00
00049           70000.00     1000.00
00050           56000.00     -400.00
00051           58000.00      200.00
00052           48000.00     -200.00
00053           74000.00     1000.00
00054           72000.00     -200.00
00055           18000.00     -600.00
00056           44000.00     -200.00
00057           50000.00     -800.00
00058           64000.00      800.00
00059           56000.00     -200.00
00060           36000.00      400.00
00061           52000.00     1200.00
00062           64000.00     1400.00
00063           58000.00     -200.00
00064           58000.00      200.00
00065           52000.00     1200.00
00066           50000.00    -1000.00
00067           62000.00     -200.00
00068           30000.00     -600.00
00069           78000.00     1000.00
00070           60000.00     -800.00
00071           56000.00     -400.00
00072           58000.00     -400.00
00073           22000.00     -600.00
00074           66000.00      800.00
00075           74000.00     1000.00
00076           46000.00        0.00
00077           60000.00     -800.00
00078           76000.00      800.00
00079           48000.00     -400.00
00080           38000.00     1000.00
00081           48000.00      800.00
00082           60000.00      800.00
00083           82000.00     1200.00
00084           70000.00      600.00
00085           36000.00      200.00
00086           38000.00     -200.00
00087           52000.00      400.00
00088           40000.00     -800.00
00089           78000.00        0.00
00090           44000.00     1000.00
00091           40000.00     -200.00
00092           62000.00        0.00
00093           74000.00      400.00
00094           68000.00     1400.00
00095           34000.00     -800.00
00096           48000.00      200.00
00097           30000.00    -1400.00
00098           80000.00     2000.00
00099           48000.00    -1200.00
00100           56000.00     -400.00
00101           22000.00     -800.00
00102           44000.00      400.00
00103           54000.00      600.00
00104           64000.00     1000.00
00105           58000.00      400.00
00106           64000.00        0.00
00107           44000.00      200.00
00108           58000.00     1000.00
00109           32000.00    -1400.00
00110           66000.00     1000.00
00111           24000.00     -600.00
00112           54000.00      400.00
00113           54000.00      200.00
00114           34000.00      200.00
00115           46000.00        0.00
00116           90000.00     1600.00
00117           68000.00     1400.00
00118           28000.00      600.00
00119           72000.00      600.00
00120           72000.00        0.00
00121           32000.00    -1200.00
00122           44000.00     -200.00
00123           44000.00        0.00
00124           56000.00     -200.00
00125           80000.00      600.00
00126           46000.00     1400.00
00127           22000.00     -800.00
00128           56000.00     -800.00
00129           62000.00        0.00
00130           14000.00     -800.00
00131           34000.00     -400.00
00132           68000.00     -400.00
