Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           60000.00     -600.00
00002           62000.00        0.00
00003           28000.00    -1400.00
00004           28000.00        0.00
00005           54000.00      400.00
00006           48000.00      400.00
00007           58000.00      600.00
00008           58000.00     -600.00
00009           54000.00      200.00
00010           80000.00      800.00
00011           70000.00        0.00
00012           52000.00     1200.00
00013           56000.00     1200.00
00014           44000.00     -800.00
00015           52000.00     1000.00
00016           32000.00      200.00
00017           32000.00     -600.00
00018           18000.00    -1400.00
00019           50000.00      200.00
00020           64000.00     -200.00
00021           40000.00     -200.00
00022           40000.00    -1200.00
00023           22000.00    -1400.00
00024           58000.00      200.00
00025           40000.00     -400.00
00026           62000.00     1400.00
00027           74000.00      800.00
00028           52000.00    -1000.00
00029           18000.00     -200.00
00030           18000.00        0.00
00031           52000.00     -400.00
00032           58000.00      200.00
00033           24000.00    -1800.00
00034           26000.00    -1600.00
00035           76000.00     1600.00
00036           66000.00      800.00
00037           78000.00        0.00
00038           60000.00        0.00
00039           42000.00        0.00
00040           76000.00     1600.00
00041           34000.00      200.00
00042           40000.00     -200.00
00043           54000.00     -800.00
00044           26000.00    -2200.00
00045           40000.00    -1000.00
00046           38000.00      800.00
00047           24000.00    -1000.00
00048           52000.00     1400.00
00049           40000.00     -400.00
00050           40000.00     -200.00
00051           44000.00        0.00
00052           26000.00      800.00
00053           40000.00        0.00
00054           42000.00     -200.00
00055           44000.00      400.00
00056           50000.00     -200.00
00057           70000.00      200.00
00058           34000.00     -800.00
00059           44000.00     -400.00
00060           86000.00     1000.00
00061           20000.00    -2400.00
00062           46000.00     -200.00
00063           54000.00      200.00
00064           54000.00     -200.00
00065           42000.00      400.00
00066           42000.00     -800.00
00067           16000.00    -1400.00
00068           42000.00     1000.00
00069           60000.00      800.00
00070           54000.00     1800.00
00071           56000.00     1200.00
00072           52000.00     -400.00
00073           48000.00     -800.00
00074           58000.00      400.00
00075           58000.00    -1000.00
00076           26000.00    -2200.00
00077           52000.00      600.00
00078           64000.00     -200.00
00079           74000.00        0.00
00080           46000.00     -400.00
00081           60000.00     -600.00
00082           22000.00     -200.00
00083           58000.00     1200.00
00084           60000.00      800.00
00085           20000.00    -1600.00
00086           40000.00    -1000.00
00087           48000.00     -200.00
00088           40000.00        0.00
00089           38000.00      600.00
00090           48000.00     -400.00
00091           56000.00      400.00
00092           54000.00        0.00
00093           46000.00    -1000.00
00094           56000.00     1200.00
00095           32000.00     -800.00
00096           60000.00      200.00
00097            8000.00    -1800.00
00098           60000.00     1600.00
00099           48000.00    -1400.00
00100           72000.00      400.00
00101           64000.00      400.00
00102           42000.00    -1400.00
00103           38000.00        0.00
00104           70000.00      400.00
00105           50000.00     -200.00
00106           64000.00     1000.00
00107           44000.00      400.00
00108           12000.00     -200.00
00109           80000.00      800.00
00110           52000.00    -1000.00
00111           48000.00      200.00
00112           36000.00     -600.00
00113           26000.00        0.00
00114           76000.00     1200.00
00115           28000.00    -1000.00
00116           78000.00     1200.00
00117           28000.00     -400.00
00118           36000.00    -1200.00
00119           20000.00    -2200.00
00120           70000.00        0.00
00121           64000.00      600.00
00122           74000.00     1600.00
00123           42000.00      600.00
00124           76000.00        0.00
00125           60000.00      400.00
00126           58000.00      200.00
00127           46000.00        0.00
00128           60000.00     -400.00
00129           34000.00     -200.00
00130           56000.00     -600.00
00131           32000.00     -600.00
