Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           50000.00     1600.00
00002           60000.00     1200.00
00003           30000.00        0.00
00004           58000.00     -200.00
00005           42000.00      400.00
00006           42000.00        0.00
00007           64000.00     1000.00
00008           20000.00     -400.00
00009           20000.00     -600.00
00010           16000.00      200.00
00011           58000.00     1400.00
00012           42000.00      400.00
00013           42000.00      400.00
00014           18000.00    -1200.00
00015           72000.00      400.00
00016           50000.00     1000.00
00017           38000.00    -1800.00
00018           40000.00     -400.00
00019           62000.00     1400.00
00020           34000.00        0.00
00021           74000.00     -400.00
00022           56000.00     1400.00
00023           38000.00     -400.00
00024           38000.00      400.00
00025           64000.00     -200.00
00026           28000.00    -2200.00
00027           38000.00     -800.00
00028           30000.00     -800.00
00029           62000.00     -600.00
00030           34000.00     -400.00
00031           34000.00    -1400.00
00032           36000.00     -400.00
00033           58000.00     1200.00
00034           38000.00      200.00
00035           46000.00     -800.00
00036           68000.00        0.00
00037           38000.00     -800.00
00038           36000.00      200.00
00039           34000.00     -200.00
00040           38000.00     -400.00
00041           20000.00     -200.00
00042           70000.00     2000.00
00043           42000.00      800.00
00044           44000.00    -1000.00
00045           46000.00     1200.00
00046           48000.00     -200.00
00047           54000.00      600.00
00048           54000.00      400.00
00049           62000.00      800.00
00050           42000.00      200.00
00051           48000.00     -400.00
00052           54000.00        0.00
00053           60000.00     -200.00
00054           54000.00      800.00
00055           44000.00      600.00
00056           52000.00      400.00
00057           48000.00        0.00
00058           80000.00     1000.00
00059           38000.00     -600.00
00060           24000.00     -800.00
00061           48000.00        0.00
00062           54000.00      600.00
00063           58000.00     1000.00
00064           42000.00    -1600.00
00065           64000.00     -200.00
00066           62000.00     -600.00
00067           66000.00      200.00
00068           42000.00      400.00
00069           76000.00      600.00
00070           70000.00     1800.00
00071           34000.00        0.00
00072           58000.00     1400.00
00073           38000.00      600.00
00074           28000.00    -1400.00
00075           34000.00      400.00
00076           78000.00     1200.00
00077           72000.00     -200.00
00078           54000.00      600.00
00079           54000.00      200.00
00080           84000.00      200.00
00081           24000.00     -600.00
00082           46000.00        0.00
00083           28000.00     -800.00
00084           44000.00      400.00
00085           42000.00      800.00
00086           48000.00    -1000.00
00087           34000.00        0.00
00088           22000.00    -1800.00
00089           46000.00        0.00
00090           54000.00     1200.00
00091           28000.00    -1000.00
00092           28000.00    -1200.00
00093           16000.00    -1200.00
00094           30000.00    -1000.00
00095           32000.00     -600.00
00096           42000.00      800.00
00097           40000.00      400.00
00098           36000.00     -400.00
00099           74000.00     1800.00
00100           70000.00      400.00
00101           52000.00      400.00
00102           56000.00      800.00
00103           64000.00        0.00
00104           44000.00      400.00
00105           76000.00     1200.00
00106           50000.00     -800.00
00107           56000.00      800.00
00108           30000.00    -1000.00
00109           18000.00    -1600.00
00110           50000.00      800.00
00111           80000.00     2400.00
00112           32000.00     -200.00
00113           28000.00    -1200.00
00114           24000.00     -800.00
00115           54000.00      600.00
00116           18000.00     -400.00
00117           34000.00        0.00
00118           38000.00     -200.00
00119           34000.00     -400.00
00120           56000.00      600.00
00121           40000.00     -800.00
00122           68000.00     1800.00
00123           46000.00     -600.00
00124           76000.00      800.00
00125           52000.00     1600.00
00126           46000.00        0.00
00127           52000.00      600.00
00128           32000.00     -600.00
00129           32000.00    -2000.00
00130           50000.00     1000.00
00131           50000.00        0.00
00132           50000.00     -200.00
