Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           78000.00     1800.00
00002           48000.00      600.00
00003           34000.00    -1400.00
00004           50000.00    -1000.00
00005           68000.00     1800.00
00006           44000.00      400.00
00007           54000.00      200.00
00008           32000.00     -400.00
00009           36000.00     -400.00
00010           50000.00    -1200.00
00011           86000.00     1200.00
00012           40000.00      200.00
00013           58000.00     -200.00
00014           60000.00     1000.00
00015           50000.00      600.00
00016           52000.00      600.00
00017           50000.00      400.00
00018           22000.00    -1200.00
00019           76000.00     1800.00
00020           58000.00     1200.00
00021           38000.00     -600.00
00022           26000.00    -1200.00
00023           80000.00      400.00
00024           52000.00      400.00
00025           68000.00     1400.00
00026           42000.00    -1600.00
00027           14000.00     -800.00
00028           18000.00    -1200.00
00029           36000.00     -600.00
00030           58000.00      600.00
00031           48000.00     -800.00
00032           72000.00      400.00
00033           68000.00      800.00
00034           36000.00    -1000.00
00035           22000.00     -600.00
00036           70000.00        0.00
00037           34000.00        0.00
00038           26000.00     -400.00
00039           52000.00     1400.00
00040           24000.00     -800.00
00041           48000.00     -600.00
00042           44000.00     -800.00
00043           48000.00    -1200.00
00044           42000.00    -1200.00
00045           70000.00        0.00
00046           54000.00      800.00
00047           46000.00      800.00
00048           44000.00     -200.00
00049           34000.00     -200.00
00050           52000.00      600.00
00051           36000.00      200.00
00052           54000.00     -800.00
00053           58000.00     -400.00
00054           38000.00    -1200.00
00055           78000.00     1200.00
00056           40000.00    -1600.00
00057           50000.00      400.00
00058           50000.00     -200.00
00059           32000.00    -1200.00
00060           36000.00    -1000.00
00061           32000.00    -2400.00
00062           34000.00    -1600.00
00063           32000.00    -1200.00
00064           38000.00      600.00
00065           26000.00     -200.00
00066           40000.00    -1200.00
00067           60000.00      400.00
00068           56000.00     -600.00
00069           66000.00        0.00
00070           28000.00    -1000.00
00071           64000.00      800.00
00072           56000.00      200.00
00073           30000.00        0.00
00074           66000.00     -400.00
00075           46000.00     1200.00
00076           76000.00      400.00
00077           48000.00     -200.00
00078           48000.00        0.00
00079           60000.00      400.00
00080           32000.00     -400.00
00081           36000.00      200.00
00082           70000.00      400.00
00083           32000.00    -1000.00
00084           56000.00     1000.00
00085           60000.00     1200.00
00086           52000.00     -600.00
00087           18000.00     -200.00
00088           28000.00     -600.00
00089           52000.00     -600.00
00090           36000.00      200.00
00091           40000.00      400.00
00092           38000.00     -200.00
00093           74000.00     1800.00
00094           54000.00      600.00
00095           26000.00        0.00
00096           54000.00        0.00
00097           42000.00    -1400.00
00098           18000.00     -800.00
00099           52000.00     1000.00
00100           68000.00     1200.00
00101           58000.00    -1000.00
00102           70000.00     1400.00
00103           58000.00        0.00
00104           66000.00     1200.00
00105           46000.00     -400.00
00106           58000.00     -200.00
00107           50000.00     -400.00
00108           24000.00    -1200.00
00109           50000.00      600.00
00110           46000.00     -800.00
00111           46000.00     -800.00
00112           56000.00      600.00
00113           72000.00      600.00
00114           54000.00      200.00
00115           50000.00        0.00
00116           50000.00     1600.00
00117           76000.00     1200.00
00118           60000.00      400.00
00119           46000.00      600.00
00120           64000.00      400.00
00121           42000.00    -1000.00
00122           84000.00      200.00
00123           16000.00    -1800.00
00124           34000.00     -600.00
00125           34000.00     1000.00
00126           68000.00     -800.00
00127           52000.00      200.00
00128           70000.00      800.00
00129           38000.00    -1400.00
00130           66000.00     1600.00
00131           34000.00      600.00
