Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           54000.00    -1200.00
00002           50000.00     -200.00
00003           52000.00     -800.00
00004           26000.00    -2000.00
00005           58000.00     -400.00
00006           42000.00     1000.00
00007           38000.00     -400.00
00008           28000.00    -1800.00
00009           24000.00    -1000.00
00010           36000.00      400.00
00011           74000.00      200.00
00012           60000.00      800.00
00013           34000.00        0.00
00014           80000.00     1400.00
00015           26000.00    -1800.00
00016           42000.00    -1400.00
00017           20000.00      400.00
00018           38000.00      400.00
00019           40000.00    -1200.00
00020           52000.00     1200.00
00021           30000.00     -200.00
00022           50000.00    -1200.00
00023           54000.00      600.00
00024           54000.00     -400.00
00025           56000.00     -800.00
00026           42000.00     -400.00
00027           52000.00     -200.00
00028           66000.00        0.00
00029           70000.00     1600.00
00030           26000.00    -1200.00
00031           48000.00     -400.00
00032           52000.00     -600.00
00033           76000.00     1200.00
00034           50000.00     -200.00
00035           60000.00      800.00
00036           48000.00      200.00
00037           30000.00     -600.00
00038           62000.00      600.00
00039           30000.00      400.00
00040           62000.00        0.00
00041           50000.00      600.00
00042           70000.00     -200.00
00043           70000.00     1400.00
00044           40000.00     -600.00
00045           46000.00     -200.00
00046           30000.00     -600.00
00047           56000.00      400.00
00048           24000.00     -600.00
00049           46000.00    -1000.00
00050           56000.00        0.00
00051           44000.00     -200.00
00052           32000.00     -400.00
00053           32000.00    -1200.00
00054           46000.00      400.00
00055           18000.00    -2000.00
00056           38000.00        0.00
00057           72000.00     -200.00
00058           60000.00      400.00
00059           40000.00     -200.00
00060           58000.00      400.00
00061           76000.00      400.00
00062           64000.00     -600.00
00063           52000.00      800.00
00064           36000.00     -600.00
00065           74000.00     -600.00
00066           30000.00      200.00
00067           34000.00     -600.00
00068           60000.00      800.00
00069           58000.00      400.00
00070           78000.00     1800.00
00071           42000.00        0.00
00072           66000.00     -200.00
00073           16000.00    -3200.00
00074           44000.00     -800.00
00075           56000.00     -600.00
00076           20000.00      200.00
00077           66000.00     1000.00
00078           60000.00      600.00
00079           52000.00    -1000.00
00080           60000.00     -200.00
00081           48000.00      600.00
00082           50000.00    -1000.00
00083           70000.00      600.00
00084           62000.00      600.00
00085           36000.00     -600.00
00086           78000.00     1200.00
00087           48000.00     -400.00
00088           46000.00      800.00
00089           86000.00     2000.00
00090           76000.00        0.00
00091           52000.00     1000.00
00092           36000.00        0.00
00093           60000.00    -1000.00
00094           36000.00     -200.00
00095           60000.00     1600.00
00096           60000.00     -400.00
00097           32000.00      200.00
00098           28000.00    -1600.00
00099           54000.00     -400.00
00100           48000.00     -200.00
00101           66000.00      400.00
00102           40000.00     -200.00
00103           70000.00      200.00
00104           30000.00     -400.00
00105           46000.00     -400.00
00106           62000.00     1400.00
00107           60000.00     1000.00
00108           38000.00      400.00
00109           54000.00    -1200.00
00110           68000.00     1400.00
00111           64000.00     1600.00
00112           58000.00      200.00
00113           66000.00     1200.00
00114           64000.00      800.00
00115           62000.00      200.00
00116           54000.00      400.00
00117           60000.00     -400.00
00118           46000.00    -1000.00
00119           52000.00      600.00
00120           22000.00     -200.00
00121           38000.00     -600.00
00122           40000.00      400.00
00123           42000.00     -200.00
00124           20000.00    -1000.00
00125           44000.00        0.00
00126           76000.00     1000.00
00127           38000.00      200.00
00128           64000.00      800.00
00129           50000.00     -600.00
00130           52000.00     -400.00
00131           60000.00      400.00
