Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           24000.00     -400.00
00002           20000.00     -200.00
00003           52000.00        0.00
00004           34000.00      200.00
00005           30000.00      800.00
00006           62000.00     1000.00
00007           52000.00      400.00
00008           58000.00     1000.00
00009           34000.00     -400.00
00010           38000.00      600.00
00011           40000.00     -800.00
00012           50000.00      400.00
00013           34000.00      400.00
00014           66000.00     1200.00
00015           32000.00     -400.00
00016           38000.00        0.00
00017           56000.00      600.00
00018           54000.00      600.00
00019           50000.00     -800.00
00020           16000.00     -200.00
00021           78000.00     2000.00
00022           24000.00    -1600.00
00023           44000.00      200.00
00024           52000.00      800.00
00025           74000.00      600.00
00026           46000.00      400.00
00027           56000.00     1000.00
00028           54000.00     1000.00
00029           46000.00     -200.00
00030           50000.00      600.00
00031           62000.00     -200.00
00032           28000.00     -400.00
00033           44000.00    -1000.00
00034           60000.00      400.00
00035           36000.00    -1000.00
00036           52000.00     -800.00
00037           36000.00    -1000.00
00038           70000.00      600.00
00039           64000.00      400.00
00040           52000.00    -1200.00
00041           48000.00     -400.00
00042           58000.00      400.00
00043           28000.00    -1200.00
00044           50000.00    -1200.00
00045           28000.00    -2200.00
00046           30000.00    -1800.00
00047           38000.00    -1400.00
00048           22000.00    -1200.00
00049           64000.00      600.00
00050           48000.00     1400.00
00051           14000.00     -600.00
00052           40000.00    -1000.00
00053           30000.00    -1600.00
00054           30000.00    -1800.00
00055           24000.00    -2000.00
00056           30000.00    -1200.00
00057           42000.00    -1000.00
00058           52000.00    -1200.00
00059           40000.00      200.00
00060           12000.00     -400.00
00061           42000.00      200.00
00062           44000.00      200.00
00063           62000.00     1600.00
00064           26000.00      600.00
00065           54000.00     -800.00
00066           32000.00     -600.00
00067           36000.00      200.00
00068           60000.00     1200.00
00069           58000.00     1200.00
00070           66000.00     -400.00
00071           40000.00     1000.00
00072           76000.00     1800.00
00073           82000.00      600.00
00074           48000.00     -200.00
00075           50000.00     -800.00
00076           32000.00     -200.00
00077           44000.00      400.00
00078           66000.00     -400.00
00079           56000.00     1200.00
00080           32000.00        0.00
00081           44000.00        0.00
00082           68000.00      600.00
00083           40000.00     -200.00
00084           30000.00     -600.00
00085           50000.00     -400.00
00086           48000.00        0.00
00087           74000.00        0.00
00088           42000.00    -1400.00
00089           12000.00    -2400.00
00090           42000.00        0.00
00091           66000.00     -200.00
00092           70000.00      600.00
00093           32000.00    -2000.00
00094           42000.00        0.00
00095           52000.00     -400.00
00096           64000.00      800.00
00097           24000.00    -1000.00
00098           44000.00     -600.00
00099           58000.00        0.00
00100           52000.00        0.00
00101           50000.00      600.00
00102           12000.00    -2400.00
00103           46000.00     -600.00
00104           60000.00      400.00
00105           38000.00    -1200.00
00106           50000.00    -1000.00
00107           28000.00    -1600.00
00108           28000.00     -400.00
00109           80000.00        0.00
00110           34000.00    -1200.00
00111           52000.00     -600.00
00112           58000.00     1000.00
00113           58000.00    -1400.00
00114           66000.00      600.00
00115           64000.00        0.00
00116           34000.00    -1000.00
00117           32000.00        0.00
00118           54000.00      600.00
00119           56000.00      200.00
00120           50000.00        0.00
00121           24000.00      400.00
00122           64000.00        0.00
00123           26000.00     -600.00
00124           74000.00     1000.00
00125           66000.00     1400.00
00126           60000.00     -400.00
00127           64000.00     1000.00
00128           26000.00     -600.00
00129           60000.00      800.00
00130           42000.00    -1000.00
00131           56000.00     -200.00
