Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           36000.00      200.00
00002           70000.00     1000.00
00003           34000.00     -200.00
00004           54000.00     -200.00
00005           48000.00        0.00
00006           54000.00     1400.00
00007           78000.00      200.00
00008           68000.00     1200.00
00009           54000.00     -200.00
00010           46000.00    -1000.00
00011           62000.00      600.00
00012           70000.00      600.00
00013           62000.00     1600.00
00014           20000.00    -1600.00
00015           34000.00     -400.00
00016           70000.00     1200.00
00017           36000.00     -800.00
00018           64000.00        0.00
00019           66000.00      600.00
00020           20000.00    -2600.00
00021           46000.00     -800.00
00022           52000.00     1200.00
00023           62000.00      200.00
00024           68000.00     1200.00
00025           54000.00      400.00
00026           40000.00      600.00
00027           54000.00    -1000.00
00028           20000.00      200.00
00029           68000.00      200.00
00030           58000.00     1200.00
00031           66000.00     2000.00
00032           46000.00     -200.00
00033           30000.00     -200.00
00034           48000.00    -1000.00
00035           58000.00      200.00
00036           74000.00      400.00
00037           38000.00        0.00
00038           20000.00    -1600.00
00039           66000.00      400.00
00040           40000.00    -1200.00
00041           46000.00    -1000.00
00042           68000.00      800.00
00043           40000.00      400.00
00044           46000.00    -1000.00
00045           56000.00        0.00
00046           40000.00      200.00
00047           56000.00      800.00
00048           56000.00     -400.00
00049           48000.00      200.00
00050           20000.00     -400.00
00051           50000.00      800.00
00052           72000.00     1200.00
00053           56000.00     1800.00
00054           58000.00     -800.00
00055           58000.00      800.00
00056           40000.00     -600.00
00057           40000.00      200.00
00058           54000.00        0.00
00059           46000.00     -400.00
00060           32000.00    -1200.00
00061           28000.00    -1400.00
00062           44000.00     -600.00
00063           22000.00    -1400.00
00064           46000.00     -600.00
00065           48000.00      600.00
00066           14000.00        0.00
00067           82000.00     1000.00
00068           56000.00    -1000.00
00069           52000.00      600.00
00070           36000.00     -800.00
00071           64000.00     -200.00
00072           54000.00     -200.00
00073           64000.00     -400.00
00074           58000.00      600.00
00075           72000.00     1200.00
00076           60000.00      800.00
00077           46000.00      600.00
00078           44000.00    -1600.00
00079           70000.00      400.00
00080           44000.00        0.00
00081           36000.00     -400.00
00082           50000.00     -600.00
00083           32000.00    -1800.00
00084           52000.00     -400.00
00085           62000.00     1400.00
00086           70000.00        0.00
00087           58000.00     -200.00
00088           20000.00    -1600.00
00089           54000.00        0.00
00090           72000.00        0.00
00091           18000.00    -1200.00
00092           76000.00     2200.00
00093           74000.00     1000.00
00094           30000.00     -400.00
00095           64000.00     1000.00
00096           76000.00      400.00
00097           38000.00     -600.00
00098           48000.00        0.00
00099           18000.00    -1000.00
00100           18000.00    -1800.00
00101           44000.00        0.00
00102           52000.00      800.00
00103           50000.00     2000.00
00104           56000.00        0.00
00105           48000.00      400.00
00106           36000.00      400.00
00107           72000.00     1400.00
00108           38000.00     -400.00
00109           38000.00    -1000.00
00110           48000.00     -400.00
00111           48000.00     -600.00
00112           10000.00    -3200.00
00113           86000.00      600.00
00114           54000.00      200.00
00115           64000.00      600.00
00116           60000.00     -600.00
00117           60000.00     1800.00
00118           42000.00     -200.00
00119           48000.00     -600.00
00120           64000.00        0.00
00121           60000.00      400.00
00122           48000.00      200.00
00123           76000.00      200.00
00124           32000.00    -1200.00
00125           56000.00        0.00
00126           36000.00     -200.00
00127           68000.00        0.00
00128           34000.00      600.00
00129           64000.00     -600.00
00130           82000.00     2200.00
00131           70000.00      600.00
00132           70000.00     1600.00
