Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           62000.00     1000.00
00002           28000.00      200.00
00003           66000.00      600.00
00004           62000.00      200.00
00005           28000.00    -1000.00
00006           44000.00     -400.00
00007           34000.00     -800.00
00008           68000.00      600.00
00009           78000.00     2200.00
00010           42000.00     -600.00
00011           50000.00      600.00
00012           26000.00     -400.00
00013           46000.00     -400.00
00014           32000.00        0.00
00015           64000.00     -400.00
00016           34000.00    -1600.00
00017           26000.00        0.00
00018           46000.00      200.00
00019           42000.00    -1200.00
00020           50000.00      400.00
00021           46000.00      800.00
00022           26000.00    -1600.00
00023           66000.00        0.00
00024           68000.00      800.00
00025           32000.00     -400.00
00026           40000.00     -400.00
00027           38000.00    -1000.00
00028           76000.00     1200.00
00029           56000.00      800.00
00030           56000.00     -400.00
00031           42000.00     -200.00
00032           16000.00     -400.00
00033           56000.00     -600.00
00034           32000.00    -1400.00
00035           48000.00    -1600.00
00036           64000.00     1000.00
00037           38000.00     -200.00
00038           24000.00    -1000.00
00039           76000.00     1200.00
00040           46000.00     -600.00
00041           64000.00      800.00
00042           52000.00     -800.00
00043           64000.00     -400.00
00044           52000.00        0.00
00045           56000.00     -200.00
00046           54000.00     1600.00
00047           58000.00      600.00
00048           42000.00     -800.00
00049           28000.00     -400.00
00050           44000.00    -1000.00
00051           18000.00    -1000.00
00052           72000.00      400.00
00053           62000.00      200.00
00054           30000.00        0.00
00055           60000.00    -1200.00
00056           12000.00    -1200.00
00057           66000.00      600.00
00058           42000.00      800.00
00059           18000.00    -1600.00
00060           38000.00    -1200.00
00061           54000.00      200.00
00062           84000.00        0.00
00063           28000.00     1000.00
00064           72000.00      800.00
00065           52000.00        0.00
00066           28000.00      400.00
00067           14000.00        0.00
00068           50000.00      400.00
00069           40000.00     -600.00
00070           42000.00    -1000.00
00071           30000.00     -600.00
00072           66000.00      200.00
00073           34000.00        0.00
00074           54000.00    -1400.00
00075           68000.00     1600.00
00076           32000.00      200.00
00077           76000.00      800.00
00078           46000.00      400.00
00079           64000.00     -800.00
00080           62000.00      400.00
00081           34000.00    -1000.00
00082           24000.00    -2200.00
00083           38000.00     -200.00
00084           40000.00      400.00
00085           36000.00        0.00
00086           38000.00     -200.00
00087           56000.00      200.00
00088           48000.00     -600.00
00089           42000.00        0.00
00090           60000.00     -200.00
00091           72000.00     1200.00
00092           78000.00     1600.00
00093           76000.00      800.00
00094           84000.00      600.00
00095           38000.00    -1000.00
00096           22000.00     -400.00
00097           42000.00     -200.00
00098           50000.00     -600.00
00099           14000.00    -1400.00
00100           54000.00     -600.00
00101           14000.00    -1800.00
00102           46000.00     -800.00
00103           40000.00      200.00
00104           22000.00     -600.00
00105           52000.00     -200.00
00106           54000.00      800.00
00107           70000.00     1000.00
00108           20000.00    -2400.00
00109           40000.00    -1200.00
00110           46000.00     -400.00
00111           72000.00     -400.00
00112           38000.00    -1200.00
00113           64000.00      800.00
00114           14000.00    -1400.00
00115           60000.00      600.00
00116           44000.00        0.00
00117           30000.00    -1000.00
00118           80000.00     2400.00
00119           32000.00      200.00
00120           62000.00    -1000.00
00121           58000.00     -200.00
00122           74000.00     -200.00
00123           60000.00     1200.00
00124           22000.00    -1600.00
00125           40000.00    -1600.00
00126           34000.00        0.00
00127           16000.00    -1200.00
00128           34000.00    -1600.00
00129           34000.00    -2000.00
00130           40000.00        0.00
