Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           44000.00      400.00
00002           10000.00      200.00
00003           52000.00     -600.00
00004           58000.00        0.00
00005           38000.00     -200.00
00006           14000.00        0.00
00007           18000.00    -1800.00
00008           70000.00     1000.00
00009           46000.00     -200.00
00010           32000.00    -1200.00
00011           66000.00      600.00
00012           38000.00      800.00
00013           68000.00     1200.00
00014           54000.00      400.00
00015           28000.00     -600.00
00016           10000.00    -1600.00
00017           62000.00     -800.00
00018           34000.00     -800.00
00019           32000.00    -1600.00
00020           40000.00    -1200.00
00021           30000.00     -600.00
00022           24000.00    -1200.00
00023           40000.00    -1000.00
00024           56000.00     -400.00
00025           64000.00      800.00
00026           54000.00     -600.00
00027           28000.00      400.00
00028           32000.00    -1000.00
00029           42000.00     1000.00
00030           50000.00     1400.00
00031           22000.00      400.00
00032           44000.00    -1600.00
00033           30000.00    -1200.00
00034           54000.00     -600.00
00035           52000.00     -200.00
00036           50000.00    -1000.00
00037           68000.00      400.00
00038           28000.00     -800.00
00039           72000.00      200.00
00040           36000.00     -800.00
00041           26000.00    -1000.00
00042           28000.00      200.00
00043           52000.00     -600.00
00044           78000.00     2000.00
00045           60000.00      200.00
00046           74000.00     1000.00
00047           62000.00     1000.00
00048           76000.00      400.00
00049           58000.00      600.00
00050           54000.00      600.00
00051           42000.00     -800.00
00052           30000.00     -800.00
00053           50000.00        0.00
00054           50000.00     1200.00
00055           38000.00     -400.00
00056           38000.00     -400.00
00057           52000.00      200.00
00058           44000.00      200.00
00059           52000.00     -200.00
00060           74000.00     2800.00
00061           70000.00     -600.00
00062           66000.00     -200.00
00063           36000.00      200.00
00064           34000.00    -1000.00
00065           50000.00      400.00
00066           64000.00     1000.00
00067           26000.00     -800.00
00068           68000.00     1000.00
00069           30000.00     -400.00
00070           44000.00     -800.00
00071           16000.00    -1600.00
00072           40000.00    -1200.00
00073           22000.00    -1000.00
00074           44000.00     -400.00
00075           46000.00      200.00
00076           44000.00      600.00
00077           58000.00     -400.00
00078           52000.00        0.00
00079           26000.00    -1600.00
00080           58000.00     -600.00
00081           68000.00     -600.00
00082           34000.00    -1000.00
00083           80000.00     1200.00
00084           60000.00     1600.00
00085           78000.00     1400.00
00086           46000.00     -200.00
00087           68000.00     1600.00
00088           42000.00     -400.00
00089           50000.00      800.00
00090           66000.00      400.00
00091           40000.00      400.00
00092           22000.00    -1400.00
00093           50000.00        0.00
00094           32000.00        0.00
00095           38000.00     -600.00
00096           36000.00      200.00
00097           44000.00      400.00
00098           58000.00     -400.00
00099           74000.00     2000.00
00100           36000.00        0.00
00101           44000.00     -400.00
00102           44000.00    -1000.00
00103           32000.00    -1000.00
00104           62000.00     2000.00
00105           30000.00     -200.00
00106           40000.00     -600.00
00107           44000.00     1000.00
00108           30000.00     -800.00
00109           20000.00    -1000.00
00110           40000.00     -400.00
00111           72000.00     1000.00
00112           70000.00      800.00
00113           38000.00    -1200.00
00114           32000.00      600.00
00115           84000.00      600.00
00116           42000.00     -400.00
00117           46000.00     1000.00
00118           80000.00     2200.00
00119           26000.00    -2000.00
00120           40000.00        0.00
00121           38000.00    -1000.00
00122           90000.00     1600.00
00123           56000.00      400.00
00124           66000.00     1200.00
00125           54000.00      200.00
00126           52000.00      200.00
00127           38000.00        0.00
00128           44000.00    -1000.00
00129           44000.00      400.00
00130           12000.00    -1200.00
