Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           40000.00      200.00
00002           28000.00    -1200.00
00003           66000.00      200.00
00004           30000.00    -2000.00
00005           28000.00     -400.00
00006           44000.00        0.00
00007           70000.00     -400.00
00008           66000.00     1000.00
00009           74000.00     1800.00
00010           26000.00      800.00
00011           26000.00    -1600.00
00012           32000.00     1000.00
00013           54000.00      400.00
00014           40000.00     -400.00
00015           40000.00    -1000.00
00016           36000.00     -400.00
00017           54000.00     1800.00
00018           70000.00     -600.00
00019           34000.00    -1000.00
00020           70000.00     1000.00
00021           34000.00    -1800.00
00022           42000.00    -1000.00
00023           10000.00    -2000.00
00024           38000.00     -400.00
00025           64000.00     1400.00
00026           44000.00     1000.00
00027           58000.00        0.00
00028           70000.00      400.00
00029           48000.00     -600.00
00030           56000.00      600.00
00031           42000.00     -800.00
00032           26000.00    -1000.00
00033           30000.00    -1600.00
00034           36000.00    -1200.00
00035           62000.00      800.00
00036           76000.00     1200.00
00037           46000.00     -800.00
00038           34000.00    -1200.00
00039           64000.00      200.00
00040           50000.00      600.00
00041           58000.00     -600.00
00042           66000.00     -200.00
00043           20000.00    -2000.00
00044           48000.00     -200.00
00045           20000.00     -400.00
00046           32000.00    -1400.00
00047           30000.00    -1000.00
00048           70000.00     1600.00
00049           60000.00     -400.00
00050           56000.00        0.00
00051           38000.00    -1200.00
00052           60000.00      600.00
00053           68000.00     -400.00
00054           78000.00      200.00
00055           48000.00     1200.00
00056           24000.00     -200.00
00057           52000.00      800.00
00058           38000.00     -200.00
00059           80000.00     1400.00
00060           64000.00     1600.00
00061           72000.00     -800.00
00062           50000.00     -600.00
00063           38000.00      400.00
00064           48000.00    -1200.00
00065           72000.00     -400.00
00066           22000.00     -600.00
00067           74000.00     1000.00
00068           56000.00     -600.00
00069           34000.00     -800.00
00070           68000.00      600.00
00071           38000.00    -1000.00
00072           70000.00     2200.00
00073           50000.00      800.00
00074           48000.00    -1000.00
00075           40000.00     -600.00
00076           56000.00     -400.00
00077           74000.00      800.00
00078           52000.00    -1000.00
00079           52000.00     1000.00
00080           18000.00     -200.00
00081           66000.00        0.00
00082           60000.00      600.00
00083           60000.00        0.00
00084           46000.00     -400.00
00085           48000.00        0.00
00086           36000.00        0.00
00087           42000.00     -800.00
00088           50000.00      800.00
00089           52000.00     -400.00
00090           24000.00    -1000.00
00091           80000.00     -200.00
00092           72000.00      200.00
00093           34000.00      200.00
00094           48000.00      400.00
00095           20000.00    -1400.00
00096           30000.00     -400.00
00097           60000.00      200.00
00098           74000.00      200.00
00099           36000.00      600.00
00100           46000.00     -800.00
00101           60000.00        0.00
00102           36000.00     -800.00
00103           58000.00      800.00
00104           62000.00     1000.00
00105           72000.00        0.00
00106           52000.00     1200.00
00107           56000.00        0.00
00108           50000.00      200.00
00109           76000.00     1800.00
00110           38000.00     1200.00
00111           32000.00      200.00
00112           72000.00      600.00
00113           44000.00      200.00
00114           56000.00        0.00
00115           38000.00      200.00
00116           78000.00     1000.00
00117           54000.00     -600.00
00118           60000.00      400.00
00119           44000.00        0.00
00120           48000.00      800.00
00121           24000.00    -1600.00
00122           12000.00    -2000.00
00123           66000.00     1200.00
00124           78000.00      400.00
00125           68000.00     1000.00
00126           34000.00    -1200.00
00127           62000.00     1200.00
00128           32000.00     -600.00
00129           40000.00      400.00
00130           84000.00     1000.00
00131           60000.00        0.00
