Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           42000.00      600.00
00002           70000.00        0.00
00003           50000.00      600.00
00004           64000.00      600.00
00005           56000.00      800.00
00006           80000.00     1800.00
00007           64000.00     1400.00
00008           62000.00     1000.00
00009           46000.00     1200.00
00010           60000.00     1000.00
00011           46000.00      400.00
00012           32000.00    -1600.00
00013           42000.00    -1000.00
00014           16000.00    -2400.00
00015           60000.00      400.00
00016           64000.00     1000.00
00017           54000.00     -200.00
00018           64000.00      800.00
00019           52000.00      400.00
00020           50000.00     -600.00
00021           78000.00      400.00
00022           44000.00     -600.00
00023           60000.00      400.00
00024           34000.00     1000.00
00025           34000.00     -200.00
00026           40000.00    -1000.00
00027           56000.00        0.00
00028           52000.00      800.00
00029           36000.00     1600.00
00030           26000.00     -800.00
00031           34000.00    -1000.00
00032           48000.00        0.00
00033           54000.00    -1000.00
00034           58000.00      600.00
00035           50000.00        0.00
00036           28000.00    -1000.00
00037           38000.00        0.00
00038           62000.00     1400.00
00039           38000.00     -200.00
00040           54000.00      200.00
00041           62000.00      200.00
00042           42000.00     -400.00
00043           66000.00      200.00
00044           76000.00      600.00
00045           36000.00     -800.00
00046           40000.00    -1200.00
00047           52000.00      200.00
00048           38000.00    -1000.00
00049           68000.00      800.00
00050           50000.00     1400.00
00051           56000.00        0.00
00052           76000.00     -600.00
00053           22000.00     -400.00
00054           48000.00    -1400.00
00055           54000.00     -600.00
00056           66000.00     -400.00
00057           76000.00      200.00
00058           54000.00      200.00
00059           60000.00     1400.00
00060           48000.00     -600.00
00061           48000.00     -400.00
00062           38000.00     -400.00
00063           58000.00     -200.00
00064           28000.00    -1000.00
00065           54000.00        0.00
00066           20000.00    -2200.00
00067           36000.00    -1800.00
00068           66000.00     1000.00
00069           54000.00      600.00
00070           54000.00      600.00
00071           56000.00     -400.00
00072           32000.00     -200.00
00073           38000.00     -600.00
00074           62000.00     1400.00
00075           34000.00        0.00
00076           68000.00      400.00
00077           72000.00      400.00
00078           30000.00    -1400.00
00079           42000.00    -1000.00
00080           60000.00      400.00
00081           46000.00        0.00
00082           44000.00     -800.00
00083           74000.00      200.00
00084           32000.00     -600.00
00085           44000.00     -400.00
00086           18000.00    -1600.00
00087           56000.00     -600.00
00088           38000.00      400.00
00089           60000.00      600.00
00090           52000.00      200.00
00091           38000.00     -200.00
00092           64000.00      600.00
00093           36000.00    -1000.00
00094           46000.00     1200.00
00095           56000.00      400.00
00096           60000.00     -200.00
00097           40000.00     -400.00
00098           56000.00     1000.00
00099           42000.00      200.00
00100           34000.00    -1200.00
00101           28000.00     -200.00
00102           64000.00      600.00
00103           74000.00     1600.00
00104           20000.00      200.00
00105           64000.00      800.00
00106           70000.00     1200.00
00107           48000.00     -400.00
00108           44000.00    -1200.00
00109           56000.00      800.00
00110           46000.00     -800.00
00111           18000.00    -1600.00
00112           68000.00     -400.00
00113           68000.00     1000.00
00114           62000.00      200.00
00115           60000.00      400.00
00116           58000.00     1000.00
00117           70000.00      200.00
00118           42000.00     -800.00
00119           80000.00     1600.00
00120           40000.00    -1000.00
00121           46000.00        0.00
00122           26000.00     -200.00
00123           60000.00      600.00
00124           28000.00    -1800.00
00125           36000.00     -600.00
00126           64000.00      800.00
00127           68000.00     -200.00
00128           60000.00      400.00
00129           38000.00        0.00
00130           36000.00    -1400.00
00131           60000.00      600.00
00132           26000.00      200.00
