Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           26000.00    -1000.00
00002           40000.00     -400.00
00003           32000.00     -600.00
00004           18000.00     -800.00
00005           38000.00      400.00
00006           74000.00     -400.00
00007           52000.00      800.00
00008           34000.00     -600.00
00009           66000.00      800.00
00010           46000.00     -800.00
00011           66000.00      400.00
00012           56000.00      800.00
00013           84000.00     1800.00
00014           56000.00      600.00
00015           46000.00     -800.00
00016           66000.00     -200.00
00017           64000.00        0.00
00018           34000.00     -200.00
00019           38000.00      200.00
00020           56000.00     -200.00
00021           48000.00        0.00
00022           56000.00        0.00
00023           60000.00      600.00
00024           64000.00     1000.00
00025           50000.00     -200.00
00026           52000.00      400.00
00027           14000.00    -1400.00
00028           22000.00    -1400.00
00029           36000.00     -600.00
00030           42000.00     -200.00
00031           48000.00     -800.00
00032           64000.00        0.00
00033           18000.00    -1600.00
00034           50000.00     1000.00
00035           64000.00     2000.00
00036           38000.00        0.00
00037           60000.00      800.00
00038           78000.00      200.00
00039           48000.00      600.00
00040           26000.00    -1400.00
00041           40000.00    -1400.00
00042           70000.00     1000.00
00043           62000.00      200.00
00044           24000.00    -1600.00
00045           66000.00      200.00
00046           48000.00      200.00
00047           70000.00     1000.00
00048           48000.00      800.00
00049           50000.00      600.00
00050           26000.00     -600.00
00051           88000.00     2200.00
00052           26000.00      400.00
00053           66000.00     -200.00
00054           50000.00      200.00
00055           48000.00      800.00
00056           82000.00     1000.00
00057           56000.00     1400.00
00058           42000.00     -400.00
00059           56000.00      200.00
00060           56000.00     -400.00
00061           50000.00     1000.00
00062           32000.00     -600.00
00063           48000.00    -1000.00
00064           76000.00     1800.00
00065           36000.00     -800.00
00066           58000.00      600.00
00067           42000.00     -200.00
00068           30000.00     -800.00
00069           36000.00      600.00
00070           42000.00        0.00
00071           42000.00      400.00
00072           70000.00      400.00
00073           58000.00     1400.00
00074           48000.00      200.00
00075           56000.00        0.00
00076           62000.00      800.00
00077           28000.00      400.00
00078           50000.00     1000.00
00079           20000.00     -600.00
00080           66000.00      200.00
00081           56000.00     -600.00
00082           42000.00     -600.00
00083           28000.00    -1200.00
00084           62000.00     1000.00
00085           60000.00     -800.00
00086           48000.00      200.00
00087           52000.00      400.00
00088           28000.00    -1200.00
00089           48000.00      600.00
00090           44000.00     -800.00
00091           76000.00     1000.00
00092           36000.00    -1000.00
00093           50000.00      600.00
00094           72000.00      400.00
00095           48000.00    -1000.00
00096           40000.00     -200.00
00097           62000.00     -400.00
00098           30000.00     1000.00
00099           48000.00      200.00
00100           40000.00      400.00
00101           42000.00     -600.00
00102           56000.00     -200.00
00103           78000.00      400.00
00104           32000.00      200.00
00105           36000.00    -1400.00
00106           50000.00     -400.00
00107           20000.00    -1400.00
00108           32000.00        0.00
00109           30000.00      200.00
00110           50000.00      200.00
00111           58000.00      600.00
00112           42000.00      600.00
00113           76000.00     1200.00
00114           50000.00    -1200.00
00115           38000.00      600.00
00116           64000.00     -400.00
00117           42000.00      200.00
00118           36000.00    -1400.00
00119           68000.00     1000.00
00120           56000.00      400.00
00121           52000.00      400.00
00122           30000.00     -200.00
00123           62000.00     1600.00
00124           80000.00     1000.00
00125           60000.00      200.00
00126           56000.00      400.00
00127           76000.00     -200.00
00128           60000.00     1200.00
00129           52000.00        0.00
00130           78000.00      400.00
00131           36000.00    -1600.00
00132           46000.00      800.00
