Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           24000.00    -1200.00
00002           64000.00      200.00
00003           58000.00      600.00
00004           32000.00        0.00
00005           16000.00     -600.00
00006           66000.00     2000.00
00007           46000.00        0.00
00008           46000.00      600.00
00009           24000.00     -800.00
00010           62000.00    -1200.00
00011           78000.00      400.00
00012           48000.00     -400.00
00013           46000.00     -200.00
00014           58000.00     -600.00
00015           58000.00     -400.00
00016           68000.00      200.00
00017           72000.00     1600.00
00018           58000.00      400.00
00019           54000.00        0.00
00020           54000.00     -600.00
00021           58000.00     -800.00
00022           36000.00    -1000.00
00023           40000.00    -1600.00
00024           32000.00    -1200.00
00025           58000.00      800.00
00026           48000.00      800.00
00027           64000.00     2200.00
00028           42000.00     1200.00
00029           32000.00    -1200.00
00030           34000.00      400.00
00031           30000.00     -400.00
00032           38000.00      200.00
00033           20000.00     -400.00
00034           80000.00      400.00
00035           60000.00      200.00
00036           36000.00     -400.00
00037           54000.00      800.00
00038           48000.00    -1400.00
00039           28000.00     -200.00
00040           64000.00      200.00
00041           26000.00    -1800.00
00042           66000.00     1200.00
00043           66000.00      400.00
00044           72000.00     -200.00
00045           52000.00     -400.00
00046           24000.00      200.00
00047           32000.00    -1000.00
00048           42000.00    -1000.00
00049           32000.00    -1200.00
00050           74000.00     2400.00
00051           32000.00    -1000.00
00052           66000.00     1200.00
00053           36000.00    -1200.00
00054           64000.00        0.00
00055           66000.00      400.00
00056           58000.00        0.00
00057           34000.00     -600.00
00058           14000.00    -2000.00
00059           78000.00      200.00
00060           46000.00        0.00
00061           60000.00      600.00
00062           56000.00     -200.00
00063           20000.00     -800.00
00064           48000.00        0.00
00065           50000.00     -600.00
00066           26000.00    -1200.00
00067           20000.00        0.00
00068           62000.00     -800.00
00069           56000.00     1000.00
00070           26000.00    -1000.00
00071           68000.00     1600.00
00072           50000.00     -200.00
00073           46000.00     -200.00
00074           42000.00     -200.00
00075           22000.00     -400.00
00076           20000.00    -1000.00
00077           66000.00     -800.00
00078           44000.00     -600.00
00079           58000.00     -200.00
00080           70000.00      600.00
00081           32000.00      200.00
00082           18000.00    -1200.00
00083           52000.00     1400.00
00084           66000.00      200.00
00085           38000.00     -600.00
00086           32000.00     -600.00
00087           58000.00     -400.00
00088           44000.00     1200.00
00089           68000.00     1000.00
00090           44000.00     -600.00
00091           38000.00      600.00
00092           70000.00     1600.00
00093           34000.00    -2000.00
00094           50000.00     1200.00
00095           50000.00     -400.00
00096           54000.00      200.00
00097           74000.00      400.00
00098           32000.00      800.00
00099           48000.00      400.00
00100           52000.00      800.00
00101           82000.00     2000.00
00102           64000.00      400.00
00103           46000.00     -200.00
00104           48000.00    -1000.00
00105           50000.00      800.00
00106           40000.00     -600.00
00107           72000.00        0.00
00108           42000.00    -1400.00
00109           48000.00    -1200.00
00110           74000.00      400.00
00111           32000.00     -200.00
00112           66000.00     1200.00
00113           28000.00     -800.00
00114           56000.00    -1200.00
00115           50000.00    -1000.00
00116           48000.00        0.00
00117           50000.00      600.00
00118           38000.00     -800.00
00119           66000.00        0.00
00120           58000.00     1000.00
00121           48000.00     -400.00
00122           58000.00      600.00
00123           64000.00     -400.00
00124           60000.00     -800.00
00125           48000.00     -800.00
00126           74000.00     1600.00
00127           28000.00        0.00
00128           44000.00     -600.00
00129           60000.00     -400.00
00130           52000.00      600.00
00131           60000.00      400.00
