Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           52000.00        0.00
00002           58000.00        0.00
00003           60000.00      600.00
00004           64000.00     1000.00
00005           44000.00     1200.00
00006           36000.00        0.00
00007           34000.00      600.00
00008           52000.00      200.00
00009           62000.00      600.00
00010           20000.00     -800.00
00011           48000.00     -800.00
00012           70000.00      800.00
00013           52000.00      600.00
00014           22000.00     -800.00
00015           38000.00     -800.00
00016           30000.00     -200.00
00017           64000.00     2200.00
00018           62000.00     -200.00
00019           80000.00     1000.00
00020           30000.00        0.00
00021           56000.00      400.00
00022           54000.00      200.00
00023           46000.00      200.00
00024            8000.00     -800.00
00025           42000.00        0.00
00026           54000.00     1400.00
00027           76000.00        0.00
00028           72000.00     1600.00
00029           30000.00     -400.00
00030           66000.00     1200.00
00031           42000.00        0.00
00032           56000.00      400.00
00033           26000.00        0.00
00034           62000.00     1000.00
00035           32000.00     -200.00
00036           74000.00     1400.00
00037           44000.00     1000.00
00038           16000.00    -2000.00
00039           20000.00    -1200.00
00040           24000.00     -600.00
00041           48000.00     -800.00
00042           50000.00     -200.00
00043           36000.00     -600.00
00044           74000.00     2000.00
00045           40000.00    -1400.00
00046           30000.00      200.00
00047           56000.00      200.00
00048           38000.00    -1000.00
00049           14000.00     -800.00
00050           40000.00     -800.00
00051           58000.00     1600.00
00052           36000.00      200.00
00053           46000.00      600.00
00054           46000.00      400.00
00055           70000.00      400.00
00056           72000.00     1200.00
00057           56000.00      800.00
00058           60000.00      800.00
00059           62000.00      200.00
00060           28000.00     -800.00
00061           38000.00     -800.00
00062           46000.00    -1000.00
00063           42000.00      200.00
00064           74000.00     1400.00
00065           32000.00     -200.00
00066           26000.00      400.00
00067           62000.00      600.00
00068           26000.00     -800.00
00069           62000.00     1000.00
00070           48000.00      600.00
00071           42000.00      800.00
00072           68000.00      400.00
00073           42000.00     -800.00
00074           62000.00      600.00
00075           30000.00     -800.00
00076           68000.00     1000.00
00077           60000.00        0.00
00078           34000.00     -600.00
00079           62000.00     1600.00
00080           52000.00     -400.00
00081           68000.00      400.00
00082           22000.00     -200.00
00083           52000.00      600.00
00084           40000.00     -200.00
00085           40000.00      400.00
00086           32000.00     -200.00
00087           74000.00     -200.00
00088           40000.00    -1200.00
00089           64000.00      400.00
00090           48000.00      600.00
00091           38000.00      400.00
00092           56000.00     1000.00
00093           78000.00      600.00
00094           46000.00      600.00
00095           32000.00     -200.00
00096           44000.00    -1200.00
00097           50000.00      800.00
00098           32000.00     -600.00
00099           52000.00      600.00
00100           72000.00     1000.00
00101           70000.00     1000.00
00102           46000.00      800.00
00103           26000.00      200.00
00104           40000.00        0.00
00105           16000.00     -200.00
00106           22000.00        0.00
00107           36000.00      200.00
00108           48000.00      800.00
00109           48000.00        0.00
00110           16000.00    -2000.00
00111           62000.00     1000.00
00112           52000.00     -400.00
00113           56000.00    -1400.00
00114           20000.00    -1000.00
00115           38000.00     -400.00
00116           58000.00     -800.00
00117           66000.00     1600.00
00118           68000.00      800.00
00119           16000.00    -1000.00
00120           40000.00      800.00
00121           56000.00     1000.00
00122           50000.00     -400.00
00123           32000.00     -200.00
00124           22000.00     -200.00
00125           30000.00    -1800.00
00126           42000.00    -1200.00
00127           20000.00     -200.00
00128           64000.00     1000.00
00129           40000.00    -1200.00
00130           26000.00      200.00
00131           50000.00     -400.00
00132           84000.00      400.00
