Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           40000.00    -1600.00
00002           36000.00     -400.00
00003           20000.00      200.00
00004           32000.00     -400.00
00005           50000.00     1200.00
00006           20000.00    -1200.00
00007           70000.00     1400.00
00008           26000.00        0.00
00009           30000.00      800.00
00010           28000.00     -200.00
00011           38000.00     -400.00
00012           32000.00     -200.00
00013           52000.00     1600.00
00014           60000.00     -800.00
00015           22000.00      400.00
00016           86000.00     2400.00
00017           58000.00     -600.00
00018           48000.00      400.00
00019           52000.00      400.00
00020           36000.00     -800.00
00021           52000.00     -600.00
00022           34000.00     -400.00
00023           56000.00     1400.00
00024           48000.00        0.00
00025           64000.00     1000.00
00026           40000.00      400.00
00027           76000.00     1200.00
00028           54000.00     -400.00
00029           68000.00     1800.00
00030           64000.00     -600.00
00031           12000.00    -2200.00
00032           66000.00      600.00
00033           70000.00        0.00
00034           12000.00    -2000.00
00035           42000.00    -1000.00
00036           72000.00     1400.00
00037           52000.00      400.00
00038           60000.00     -400.00
00039           54000.00      800.00
00040           30000.00    -1200.00
00041           38000.00    -1600.00
00042           64000.00      400.00
00043           56000.00      400.00
00044           38000.00      400.00
00045           44000.00     1200.00
00046           26000.00     -800.00
00047           46000.00      600.00
00048           44000.00        0.00
00049           44000.00    -1000.00
00050           52000.00     -800.00
00051           40000.00     -800.00
00052           50000.00      400.00
00053           38000.00     -200.00
00054           68000.00      400.00
00055           54000.00     -200.00
00056           68000.00      600.00
00057           32000.00      200.00
00058           58000.00     1000.00
00059           58000.00      200.00
00060           22000.00     -800.00
00061           48000.00      200.00
00062           64000.00     1000.00
00063           44000.00     -800.00
00064           56000.00     -600.00
00065           58000.00     -200.00
00066           26000.00     -600.00
00067           78000.00      600.00
00068           40000.00    -1000.00
00069           56000.00     1400.00
00070           70000.00      200.00
00071           38000.00    -1200.00
00072           60000.00     2000.00
00073           58000.00      800.00
00074           30000.00     -800.00
00075           54000.00     1200.00
00076           48000.00     -200.00
00077           32000.00     -400.00
00078           50000.00     -400.00
00079           30000.00    -2000.00
00080           48000.00      800.00
00081           42000.00      200.00
00082           36000.00     -600.00
00083           40000.00     -600.00
00084           74000.00      600.00
00085           46000.00        0.00
00086           46000.00        0.00
00087           50000.00     -200.00
00088           74000.00     -200.00
00089           26000.00    -1800.00
00090           50000.00    -1200.00
00091           54000.00     -200.00
00092           64000.00     -400.00
00093           36000.00    -1400.00
00094           50000.00      200.00
00095           28000.00     -400.00
00096           34000.00      400.00
00097           56000.00     -800.00
00098           26000.00    -1600.00
00099           52000.00      200.00
00100           48000.00      200.00
00101           26000.00     -600.00
00102           74000.00        0.00
00103           68000.00      400.00
00104           78000.00     1000.00
00105           78000.00     1400.00
00106           68000.00      200.00
00107           30000.00     -200.00
00108           58000.00        0.00
00109           36000.00     -600.00
00110           38000.00     -400.00
00111           66000.00        0.00
00112           52000.00     1000.00
00113           20000.00      600.00
00114           16000.00     -200.00
00115           34000.00      200.00
00116           50000.00     -600.00
00117           50000.00      400.00
00118           50000.00     -200.00
00119           44000.00      400.00
00120           52000.00      600.00
00121           22000.00    -1200.00
00122           44000.00     1000.00
00123           38000.00     -200.00
00124           22000.00        0.00
00125           46000.00    -1200.00
00126           50000.00     1200.00
00127           44000.00     -600.00
00128           30000.00      400.00
00129            8000.00    -2200.00
00130           14000.00     -400.00
00131           32000.00     -600.00
