Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           34000.00    -1200.00
00002           64000.00     1200.00
00003           50000.00     1200.00
00004           46000.00        0.00
00005           54000.00     -600.00
00006           28000.00      800.00
00007           54000.00     -800.00
00008           40000.00     -600.00
00009           38000.00      200.00
00010           42000.00     1000.00
00011           32000.00    -1600.00
00012           52000.00      600.00
00013           38000.00     -600.00
00014           36000.00      400.00
00015           36000.00     -600.00
00016           24000.00    -2400.00
00017           30000.00      600.00
00018           44000.00        0.00
00019           68000.00     2000.00
00020           54000.00      400.00
00021           52000.00      400.00
00022           58000.00      800.00
00023           72000.00     1800.00
00024           62000.00     1800.00
00025           50000.00    -1000.00
00026           20000.00     -400.00
00027           32000.00     -400.00
00028           28000.00      400.00
00029           50000.00    -1200.00
00030           52000.00    -1400.00
00031           36000.00      800.00
00032           36000.00    -1000.00
00033           44000.00      400.00
00034           66000.00      600.00
00035           58000.00     -400.00
00036           64000.00     1400.00
00037           72000.00      600.00
00038           34000.00    -1800.00
00039           40000.00     -600.00
00040           56000.00      400.00
00041           56000.00      800.00
00042           60000.00     1000.00
00043           28000.00      600.00
00044           60000.00      200.00
00045           54000.00     1000.00
00046           30000.00     -800.00
00047           40000.00      400.00
00048           28000.00     -600.00
00049           60000.00     -800.00
00050           50000.00        0.00
00051           78000.00     1800.00
00052           52000.00      200.00
00053           44000.00     -800.00
00054           36000.00     -200.00
00055           58000.00     -600.00
00056           38000.00     -800.00
00057           54000.00     1000.00
00058           44000.00     1000.00
00059           48000.00     1400.00
00060           64000.00     -400.00
00061           66000.00     1800.00
00062           56000.00      600.00
00063           56000.00     -600.00
00064           62000.00        0.00
00065           42000.00        0.00
00066           56000.00     -400.00
00067           64000.00      600.00
00068           60000.00     1400.00
00069           52000.00      200.00
00070           24000.00     -200.00
00071           70000.00     -200.00
00072           14000.00        0.00
00073           36000.00     -400.00
00074           32000.00        0.00
00075           34000.00      400.00
00076           28000.00      200.00
00077           62000.00      600.00
00078           34000.00      400.00
00079           60000.00     -200.00
00080           60000.00      600.00
00081           32000.00     -800.00
00082           84000.00     1600.00
00083           50000.00        0.00
00084           52000.00     -200.00
00085           74000.00     1000.00
00086           50000.00     -600.00
00087           46000.00      400.00
00088           38000.00     -600.00
00089           68000.00     1800.00
00090           36000.00        0.00
00091           52000.00     1200.00
00092           36000.00     -600.00
00093           20000.00    -1400.00
00094           52000.00     -400.00
00095           54000.00      600.00
00096           70000.00     1800.00
00097           56000.00     1800.00
00098           46000.00        0.00
00099           34000.00     -800.00
00100           28000.00    -1200.00
00101           38000.00    -1600.00
00102            6000.00    -1600.00
00103           48000.00    -1200.00
00104           44000.00      800.00
00105           46000.00      400.00
00106           48000.00     -800.00
00107           42000.00    -1200.00
00108           44000.00     1000.00
00109           42000.00     -400.00
00110           48000.00     -600.00
00111           36000.00    -1400.00
00112           78000.00      400.00
00113           44000.00      200.00
00114           36000.00    -1600.00
00115           22000.00        0.00
00116           42000.00        0.00
00117           62000.00     -200.00
00118           22000.00    -2200.00
00119           54000.00      600.00
00120           56000.00      400.00
00121           68000.00     -400.00
00122           24000.00     -800.00
00123           60000.00      800.00
00124           20000.00     -800.00
00125           10000.00    -1400.00
00126           50000.00      600.00
00127           34000.00    -1600.00
00128           46000.00      400.00
00129           36000.00    -1200.00
00130           48000.00    -1000.00
00131           16000.00    -1000.00
