Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           70000.00     1800.00
00002           14000.00    -1200.00
00003           56000.00     -200.00
00004           20000.00     -600.00
00005           12000.00     -400.00
00006           34000.00     -400.00
00007           38000.00    -1600.00
00008           78000.00      800.00
00009           38000.00     -600.00
00010           54000.00     1200.00
00011           40000.00     1200.00
00012           14000.00    -1200.00
00013           42000.00     -800.00
00014           58000.00      600.00
00015           58000.00     -200.00
00016           78000.00     -200.00
00017           52000.00     1600.00
00018           44000.00      200.00
00019           58000.00    -1000.00
00020           50000.00     -400.00
00021           38000.00    -1000.00
00022           42000.00      800.00
00023           36000.00     1000.00
00024           46000.00      600.00
00025           40000.00      600.00
00026           28000.00    -1000.00
00027           58000.00     -200.00
00028           36000.00     -600.00
00029           68000.00     -400.00
00030           62000.00     1000.00
00031           76000.00      600.00
00032           18000.00    -1200.00
00033           60000.00     1400.00
00034           30000.00      600.00
00035           30000.00     -400.00
00036           68000.00     1000.00
00037           22000.00    -2600.00
00038           64000.00     1000.00
00039           64000.00        0.00
00040           44000.00      600.00
00041           42000.00    -1200.00
00042           32000.00      600.00
00043           36000.00     -200.00
00044           50000.00      400.00
00045           64000.00     1200.00
00046           64000.00     -400.00
00047           48000.00    -1200.00
00048           64000.00     -400.00
00049           58000.00     1000.00
00050           40000.00      600.00
00051           40000.00     -200.00
00052           70000.00      400.00
00053           26000.00     -400.00
00054           36000.00    -1000.00
00055           32000.00     -600.00
00056           58000.00     -200.00
00057           40000.00      400.00
00058           72000.00     2000.00
00059           30000.00      600.00
00060           60000.00        0.00
00061           50000.00     -600.00
00062           40000.00    -1000.00
00063           56000.00      800.00
00064           46000.00      400.00
00065           34000.00    -1000.00
00066           40000.00    -1400.00
00067           34000.00    -1000.00
00068           76000.00     2000.00
00069           76000.00     -200.00
00070           28000.00    -1200.00
00071           54000.00      400.00
00072           44000.00      400.00
00073           70000.00      400.00
00074           78000.00      800.00
00075           56000.00     -800.00
00076           46000.00     -200.00
00077           28000.00     -400.00
00078           64000.00        0.00
00079           40000.00     -200.00
00080           60000.00     1600.00
00081           52000.00     1000.00
00082           68000.00     -600.00
00083           48000.00     -400.00
00084           74000.00        0.00
00085           54000.00     1000.00
00086           76000.00     1000.00
00087           68000.00     1400.00
00088           72000.00     1200.00
00089           68000.00     -200.00
00090           40000.00      600.00
00091           18000.00    -2400.00
00092           38000.00     -800.00
00093           30000.00      400.00
00094           44000.00    -1000.00
00095           70000.00      200.00
00096           26000.00     -800.00
00097           54000.00     -600.00
00098           38000.00        0.00
00099           64000.00     -200.00
00100           38000.00     -600.00
00101           26000.00      200.00
00102           44000.00     -600.00
00103           58000.00     -200.00
00104           36000.00    -1000.00
00105           64000.00     1000.00
00106           34000.00        0.00
00107           56000.00     1200.00
00108           70000.00      400.00
00109           80000.00      600.00
00110           50000.00     -200.00
00111           26000.00    -1400.00
00112           60000.00      800.00
00113           42000.00     -400.00
00114           30000.00     -800.00
00115           30000.00     -200.00
00116           48000.00     1400.00
00117           68000.00      600.00
00118           34000.00     -600.00
00119           38000.00    -1200.00
00120           28000.00     -200.00
00121           52000.00     -200.00
00122           68000.00      800.00
00123           64000.00     -800.00
00124           78000.00     1200.00
00125           38000.00     -400.00
00126           62000.00      400.00
00127           30000.00      400.00
00128           54000.00        0.00
00129           54000.00      400.00
00130           76000.00     1000.00
00131           64000.00     1000.00
