Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           62000.00     -600.00
00002           48000.00     -200.00
00003           36000.00      200.00
00004           64000.00      600.00
00005           46000.00      200.00
00006           80000.00     1400.00
00007           68000.00        0.00
00008           68000.00     1600.00
00009           88000.00     1600.00
00010           70000.00     -800.00
00011           74000.00      800.00
00012           16000.00      200.00
00013           14000.00    -2000.00
00014           52000.00     -600.00
00015           60000.00      200.00
00016           56000.00      800.00
00017           46000.00     1000.00
00018           36000.00     -400.00
00019           72000.00      800.00
00020           48000.00      200.00
00021           64000.00      400.00
00022           74000.00      200.00
00023           42000.00     1000.00
00024           68000.00     -200.00
00025           38000.00     -200.00
00026           42000.00     -200.00
00027           70000.00     1200.00
00028           54000.00     -200.00
00029           62000.00        0.00
00030           26000.00    -1800.00
00031           46000.00      400.00
00032           76000.00      600.00
00033           60000.00      600.00
00034           56000.00     -800.00
00035           52000.00     -800.00
00036           40000.00     -400.00
00037           40000.00      200.00
00038           44000.00      200.00
00039           70000.00     1800.00
00040           26000.00    -1000.00
00041           44000.00     -200.00
00042           58000.00      800.00
00043           62000.00     -800.00
00044           26000.00     -200.00
00045           44000.00     -600.00
00046           42000.00      400.00
00047           54000.00      800.00
00048           20000.00    -1600.00
00049           46000.00     -800.00
00050           82000.00      600.00
00051           62000.00     1200.00
00052           54000.00     1000.00
00053           46000.00    -1000.00
00054           42000.00     -600.00
00055           62000.00      200.00
00056           78000.00      400.00
00057           22000.00    -1400.00
00058           36000.00      400.00
00059           66000.00      800.00
00060           64000.00        0.00
00061           50000.00     -200.00
00062           20000.00      600.00
00063           42000.00     -800.00
00064           42000.00     -400.00
00065           54000.00     -600.00
00066           52000.00     -400.00
00067           30000.00     -800.00
00068           68000.00      600.00
00069           22000.00     -600.00
00070           56000.00        0.00
00071           40000.00     -400.00
00072           60000.00        0.00
00073           46000.00      600.00
00074           86000.00     1200.00
00075           26000.00     -400.00
00076           38000.00    -1200.00
00077           34000.00        0.00
00078           40000.00     -800.00
00079           72000.00     1800.00
00080           62000.00     1200.00
00081           76000.00     1800.00
00082           58000.00     -600.00
00083           40000.00      600.00
00084           32000.00      600.00
00085           28000.00     -200.00
00086           66000.00      600.00
00087           64000.00      600.00
00088           58000.00     -200.00
00089           44000.00     -200.00
00090           68000.00      800.00
00091           40000.00        0.00
00092           72000.00      200.00
00093           64000.00        0.00
00094           38000.00      600.00
00095           32000.00     -800.00
00096           44000.00     1200.00
00097           58000.00        0.00
00098           38000.00     -800.00
00099           18000.00     -600.00
00100           64000.00        0.00
00101           44000.00      600.00
00102           32000.00     -600.00
00103           64000.00        0.00
00104           62000.00     1400.00
00105           66000.00     1000.00
00106           40000.00     -800.00
00107           44000.00    -1200.00
00108           52000.00     -600.00
00109           22000.00    -1800.00
00110           84000.00     2000.00
00111           30000.00    -1000.00
00112           42000.00      600.00
00113           70000.00      600.00
00114           58000.00        0.00
00115           24000.00      200.00
00116           30000.00        0.00
00117           46000.00     -200.00
00118           62000.00      400.00
00119           68000.00      200.00
00120           60000.00      800.00
00121           50000.00      200.00
00122           28000.00    -1800.00
00123           40000.00      400.00
00124           30000.00    -2600.00
00125           54000.00        0.00
00126           28000.00        0.00
00127           26000.00     -400.00
00128           64000.00      200.00
00129           42000.00     1000.00
00130           58000.00     -200.00
00131           28000.00     -400.00
00132           28000.00      200.00
00133           46000.00     1200.00
