Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           74000.00     2000.00
00002           36000.00      600.00
00003           64000.00        0.00
00004           60000.00     1400.00
00005           48000.00      400.00
00006           58000.00     -600.00
00007           72000.00        0.00
00008           70000.00        0.00
00009           36000.00     -800.00
00010           26000.00     -800.00
00011           42000.00     -800.00
00012           58000.00      200.00
00013           36000.00      800.00
00014           42000.00        0.00
00015           76000.00        0.00
00016           50000.00     -800.00
00017           68000.00     1000.00
00018           28000.00    -1000.00
00019           56000.00     -600.00
00020           24000.00    -1200.00
00021           32000.00      200.00
00022           52000.00    -1000.00
00023           38000.00      200.00
00024           36000.00     -600.00
00025           52000.00     -400.00
00026           32000.00    -1400.00
00027           70000.00      600.00
00028           38000.00     -600.00
00029           58000.00     1600.00
00030           66000.00      200.00
00031           42000.00     -600.00
00032           10000.00    -1400.00
00033           26000.00    -1000.00
00034           28000.00    -1400.00
00035           42000.00    -1200.00
00036           20000.00     -400.00
00037           76000.00      200.00
00038           36000.00      200.00
00039           24000.00    -1200.00
00040           62000.00     1800.00
00041           34000.00     1000.00
00042           18000.00    -1600.00
00043           32000.00     -400.00
00044           64000.00     -800.00
00045           44000.00     -800.00
00046           36000.00        0.00
00047           36000.00        0.00
00048           62000.00     1400.00
00049           68000.00      200.00
00050           64000.00     1600.00
00051           52000.00     1400.00
00052           66000.00      800.00
00053           16000.00    -1000.00
00054           24000.00     -800.00
00055           38000.00      200.00
00056           30000.00     -800.00
00057           48000.00     1000.00
00058           58000.00      800.00
00059           42000.00    -1200.00
00060           64000.00     1200.00
00061           72000.00        0.00
00062           48000.00      400.00
00063           20000.00    -1200.00
00064           64000.00     -200.00
00065           46000.00        0.00
00066           50000.00      200.00
00067           62000.00      600.00
00068           42000.00    -1400.00
00069           52000.00      400.00
00070           22000.00     -200.00
00071           64000.00     -400.00
00072           36000.00     -600.00
00073           40000.00     -400.00
00074           58000.00      400.00
00075           70000.00        0.00
00076           48000.00      200.00
00077           42000.00    -1400.00
00078           62000.00      800.00
00079           50000.00     -200.00
00080           68000.00     -200.00
00081           40000.00     -400.00
00082           40000.00      800.00
00083           56000.00     1000.00
00084           20000.00    -1000.00
00085           46000.00      400.00
00086           38000.00    -1000.00
00087           34000.00     -600.00
00088           64000.00      600.00
00089           38000.00     -800.00
00090           68000.00      400.00
00091           30000.00    -1200.00
00092           60000.00    -1200.00
00093           26000.00    -1600.00
00094           54000.00      600.00
00095           28000.00    -2000.00
00096           74000.00     1600.00
00097           68000.00      800.00
00098           68000.00     -200.00
00099           36000.00     1000.00
00100           16000.00    -1000.00
00101           32000.00     -200.00
00102           34000.00    -2200.00
00103           42000.00     -800.00
00104           42000.00     1600.00
00105           70000.00      400.00
00106           72000.00      200.00
00107           48000.00     -400.00
00108           72000.00      400.00
00109           60000.00     -600.00
00110           44000.00     -200.00
00111           30000.00    -1200.00
00112           60000.00     1000.00
00113           54000.00    -1200.00
00114           50000.00      200.00
00115           20000.00     -800.00
00116           36000.00     -200.00
00117           56000.00        0.00
00118           16000.00     -800.00
00119           50000.00      800.00
00120           42000.00      800.00
00121           26000.00    -1200.00
00122           36000.00        0.00
00123           40000.00     -400.00
00124           30000.00     -600.00
00125           82000.00      600.00
00126           50000.00      800.00
00127           26000.00    -1000.00
00128           54000.00      200.00
00129           64000.00      800.00
00130           46000.00        0.00
00131           36000.00     1000.00
