Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           50000.00        0.00
00002           60000.00     -200.00
00003           60000.00     -200.00
00004           36000.00      800.00
00005           66000.00     -200.00
00006           62000.00        0.00
00007           48000.00      800.00
00008           56000.00      400.00
00009           22000.00     -200.00
00010           36000.00      200.00
00011           72000.00      200.00
00012           32000.00     -200.00
00013           32000.00     -600.00
00014           50000.00        0.00
00015           44000.00    -1000.00
00016           44000.00     -600.00
00017           70000.00      400.00
00018           28000.00     -200.00
00019           56000.00     1000.00
00020           74000.00     -600.00
00021           34000.00     -400.00
00022           48000.00    -1200.00
00023           38000.00      400.00
00024           78000.00     1200.00
00025           32000.00      200.00
00026           34000.00     1000.00
00027           32000.00     -400.00
00028           40000.00    -1400.00
00029           42000.00     -400.00
00030           68000.00      600.00
00031           40000.00     -600.00
00032           42000.00     -200.00
00033           16000.00        0.00
00034           86000.00     1600.00
00035            8000.00    -1600.00
00036           52000.00     1000.00
00037           34000.00     -800.00
00038           42000.00    -1000.00
00039           32000.00        0.00
00040           26000.00    -1400.00
00041           30000.00     -800.00
00042           66000.00     1400.00
00043           48000.00     -600.00
00044           76000.00      600.00
00045           60000.00     1400.00
00046           36000.00     -800.00
00047           28000.00      600.00
00048           50000.00      600.00
00049           50000.00     -200.00
00050           58000.00     2000.00
00051           74000.00    -1200.00
00052           68000.00     1600.00
00053           28000.00    -1400.00
00054           56000.00     1400.00
00055           72000.00      800.00
00056           42000.00     -400.00
00057           56000.00        0.00
00058           50000.00     -200.00
00059           46000.00      800.00
00060           32000.00        0.00
00061           32000.00    -1200.00
00062           40000.00    -1400.00
00063           26000.00     -800.00
00064           76000.00     1600.00
00065           62000.00     1200.00
00066           56000.00      600.00
00067           50000.00     1200.00
00068           66000.00     1800.00
00069           66000.00        0.00
00070           52000.00    -1200.00
00071           68000.00     1600.00
00072           52000.00        0.00
00073           52000.00        0.00
00074           64000.00     1400.00
00075           38000.00      600.00
00076           40000.00      800.00
00077           40000.00    -1800.00
00078           30000.00     -200.00
00079           36000.00      400.00
00080           46000.00      400.00
00081           52000.00      200.00
00082           58000.00     -400.00
00083           46000.00     -600.00
00084           42000.00     -800.00
00085           40000.00    -1000.00
00086           50000.00     -600.00
00087           46000.00     -400.00
00088           74000.00     1600.00
00089           22000.00      600.00
00090           46000.00    -1000.00
00091           58000.00        0.00
00092           52000.00        0.00
00093           76000.00     1800.00
00094           74000.00     2000.00
00095           30000.00      800.00
00096           26000.00      400.00
00097           48000.00      600.00
00098           60000.00     1000.00
00099           54000.00      800.00
00100           50000.00     -600.00
00101           46000.00      800.00
00102           52000.00      800.00
00103            8000.00    -2600.00
00104           44000.00    -1200.00
00105           50000.00        0.00
00106           38000.00     1200.00
00107           12000.00    -2600.00
00108           62000.00        0.00
00109           74000.00     1600.00
00110           34000.00      600.00
00111           42000.00     -400.00
00112           50000.00        0.00
00113           68000.00     1000.00
00114           42000.00      400.00
00115           34000.00      800.00
00116           38000.00    -1600.00
00117           34000.00      200.00
00118           22000.00        0.00
00119           18000.00     -800.00
00120           82000.00     1000.00
00121           46000.00     -400.00
00122           72000.00     2000.00
00123           34000.00    -1000.00
00124           64000.00      400.00
00125           54000.00     1000.00
00126           64000.00     1600.00
00127           46000.00     -200.00
00128           62000.00      600.00
00129           26000.00    -1000.00
00130           58000.00      800.00
00131           28000.00     -400.00
00132           38000.00      200.00
