Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           54000.00     -200.00
00002           74000.00     1600.00
00003           66000.00     1000.00
00004           58000.00     2000.00
00005           24000.00     -400.00
00006           62000.00      800.00
00007           64000.00     1000.00
00008           86000.00      400.00
00009           72000.00     2200.00
00010           58000.00      200.00
00011           46000.00     -600.00
00012           44000.00     -600.00
00013           14000.00    -1400.00
00014           46000.00     -200.00
00015           32000.00    -1400.00
00016           54000.00        0.00
00017           66000.00      200.00
00018           28000.00      200.00
00019           52000.00     -400.00
00020           50000.00    -1200.00
00021           44000.00      200.00
00022           34000.00     -200.00
00023           44000.00    -1600.00
00024           54000.00        0.00
00025           60000.00     -600.00
00026           30000.00    -1000.00
00027           60000.00     -800.00
00028           48000.00     -600.00
00029           42000.00        0.00
00030           70000.00      200.00
00031           28000.00     -600.00
00032           70000.00     1200.00
00033           70000.00      600.00
00034           82000.00     1600.00
00035           52000.00     1800.00
00036           84000.00      800.00
00037           38000.00     -200.00
00038           30000.00     -800.00
00039           64000.00        0.00
00040           40000.00        0.00
00041           30000.00      200.00
00042           46000.00      800.00
00043           30000.00     -800.00
00044           36000.00    -1000.00
00045           20000.00      200.00
00046           54000.00        0.00
00047           52000.00        0.00
00048           48000.00    -1200.00
00049           26000.00     -800.00
00050           60000.00     -400.00
00051           24000.00    -1200.00
00052           68000.00     -400.00
00053           40000.00     -600.00
00054           44000.00     -200.00
00055           32000.00    -1000.00
00056           26000.00    -2000.00
00057           48000.00     -200.00
00058           22000.00    -1000.00
00059           82000.00     1800.00
00060           56000.00      200.00
00061           56000.00      600.00
00062           72000.00     1600.00
00063           84000.00     2400.00
00064           54000.00     1200.00
00065           42000.00     -400.00
00066           66000.00      600.00
00067           32000.00      200.00
00068           30000.00    -1200.00
00069           16000.00    -2400.00
00070           22000.00    -1600.00
00071           78000.00      400.00
00072           36000.00      200.00
00073           58000.00      600.00
00074           58000.00    -1200.00
00075           22000.00     -800.00
00076           28000.00      400.00
00077           64000.00        0.00
00078           42000.00    -1200.00
00079           50000.00        0.00
00080           62000.00      800.00
00081           58000.00     -200.00
00082           38000.00     -800.00
00083           64000.00     1400.00
00084           70000.00      200.00
00085           50000.00    -1600.00
00086           36000.00     -400.00
00087           26000.00     -200.00
00088           40000.00     -800.00
00089           54000.00      400.00
00090           16000.00     -400.00
00091           34000.00     -400.00
00092           44000.00     -400.00
00093           48000.00      600.00
00094           18000.00     -200.00
00095           38000.00    -2200.00
00096           52000.00      400.00
00097           34000.00     -800.00
00098           44000.00     -400.00
00099           48000.00      600.00
00100           58000.00    -1400.00
00101           42000.00     -600.00
00102           74000.00        0.00
00103           64000.00      200.00
00104           20000.00    -1000.00
00105           50000.00     -200.00
00106           72000.00     1400.00
00107           74000.00     1400.00
00108           64000.00     1400.00
00109           54000.00     -600.00
00110           58000.00    -1200.00
00111           34000.00     -400.00
00112           28000.00    -1600.00
00113           48000.00     -800.00
00114           58000.00     -200.00
00115           56000.00     -400.00
00116           24000.00      400.00
00117           24000.00     -600.00
00118           76000.00     1800.00
00119           34000.00    -1200.00
00120           64000.00      600.00
00121           54000.00     -200.00
00122           24000.00    -1200.00
00123           44000.00      200.00
00124           52000.00        0.00
00125           66000.00     1600.00
00126           46000.00    -1200.00
00127           44000.00     -400.00
00128           60000.00     1000.00
00129           32000.00    -2000.00
00130           72000.00      600.00
