Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           50000.00      800.00
00002           48000.00     -200.00
00003           44000.00     -200.00
00004           52000.00    -1000.00
00005           38000.00    -1200.00
00006           42000.00     -400.00
00007           46000.00      200.00
00008           42000.00      200.00
00009           28000.00     -600.00
00010           60000.00     1000.00
00011           30000.00    -1400.00
00012           54000.00      800.00
00013           68000.00      400.00
00014           52000.00      800.00
00015           24000.00    -2200.00
00016           36000.00    -1200.00
00017           34000.00        0.00
00018           68000.00     1600.00
00019           66000.00      400.00
00020           54000.00        0.00
00021           76000.00     1600.00
00022           64000.00     1800.00
00023           40000.00     -200.00
00024           48000.00     1200.00
00025           44000.00      800.00
00026           34000.00    -2000.00
00027           42000.00     -800.00
00028           56000.00     -600.00
00029           46000.00     -600.00
00030           70000.00      800.00
00031           74000.00     2200.00
00032           32000.00    -1000.00
00033           64000.00      800.00
00034           74000.00      200.00
00035           52000.00        0.00
00036           42000.00      200.00
00037           22000.00    -1000.00
00038           32000.00      200.00
00039           30000.00     -600.00
00040           60000.00      400.00
00041           76000.00      800.00
00042           26000.00    -2400.00
00043           78000.00     -400.00
00044           26000.00      400.00
00045           52000.00    -1000.00
00046           30000.00    -1200.00
00047           60000.00     1000.00
00048           30000.00    -1600.00
00049           68000.00     1600.00
00050           68000.00     2000.00
00051           42000.00        0.00
00052           44000.00        0.00
00053           46000.00     -600.00
00054           32000.00        0.00
00055           42000.00     -800.00
00056           28000.00    -2200.00
00057           34000.00      200.00
00058           68000.00     1000.00
00059           58000.00      800.00
00060           32000.00    -1400.00
00061           60000.00    -1000.00
00062           70000.00     -400.00
00063           60000.00      200.00
00064           62000.00     -200.00
00065           54000.00     1200.00
00066           16000.00     -800.00
00067           28000.00    -1400.00
00068           42000.00     -600.00
00069           54000.00      800.00
00070           62000.00     -600.00
00071           36000.00        0.00
00072           42000.00    -1200.00
00073           58000.00     1600.00
00074           46000.00     -800.00
00075           72000.00     -400.00
00076           60000.00    -1000.00
00077           56000.00     1200.00
00078           44000.00      800.00
00079           22000.00    -1200.00
00080           64000.00     -400.00
00081           50000.00      800.00
00082           40000.00      400.00
00083           18000.00    -1800.00
00084           50000.00     -800.00
00085           72000.00        0.00
00086           68000.00     -200.00
00087           52000.00        0.00
00088           22000.00      600.00
00089           18000.00    -1600.00
00090           42000.00     -600.00
00091           50000.00     -800.00
00092           38000.00    -1200.00
00093           64000.00     -600.00
00094           54000.00     1800.00
00095           48000.00      200.00
00096           42000.00     -600.00
00097           64000.00        0.00
00098           50000.00     -800.00
00099           44000.00        0.00
00100           18000.00    -1400.00
00101           36000.00     -400.00
00102           24000.00    -1000.00
00103           32000.00        0.00
00104           76000.00      600.00
00105           28000.00     -600.00
00106           56000.00     1000.00
00107           60000.00     -600.00
00108           24000.00    -1200.00
00109           48000.00      800.00
00110           78000.00      800.00
00111           62000.00     -400.00
00112           22000.00    -2600.00
00113           14000.00     -400.00
00114           40000.00     -600.00
00115           14000.00    -1400.00
00116           40000.00      800.00
00117           80000.00     1200.00
00118           56000.00      400.00
00119           32000.00    -1200.00
00120           30000.00    -1600.00
00121           50000.00     -800.00
00122           28000.00     -600.00
00123           62000.00      800.00
00124           48000.00     -400.00
00125           58000.00     1200.00
00126           72000.00     -200.00
00127           46000.00      400.00
00128           66000.00      800.00
00129           54000.00     -400.00
00130           42000.00        0.00
