Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           24000.00     -800.00
00002           50000.00      400.00
00003           76000.00     1400.00
00004           52000.00      200.00
00005           50000.00     -400.00
00006           72000.00      400.00
00007           22000.00    -1800.00
00008           54000.00     -400.00
00009           76000.00      600.00
00010           60000.00        0.00
00011           42000.00     -600.00
00012           48000.00        0.00
00013           20000.00    -1200.00
00014           34000.00      200.00
00015           60000.00      400.00
00016           54000.00     1000.00
00017           50000.00     1800.00
00018           12000.00    -1000.00
00019           14000.00    -1400.00
00020           54000.00    -1200.00
00021           30000.00      400.00
00022           52000.00     -600.00
00023           40000.00      800.00
00024           56000.00      600.00
00025           68000.00      800.00
00026           68000.00     -200.00
00027           30000.00      200.00
00028           42000.00        0.00
00029           64000.00     -600.00
00030           62000.00      800.00
00031           70000.00     1200.00
00032           20000.00    -1800.00
00033           44000.00     -800.00
00034           66000.00     -600.00
00035           24000.00    -1400.00
00036           42000.00     -200.00
00037           46000.00     -400.00
00038           44000.00     -200.00
00039           64000.00     -200.00
00040           40000.00     -800.00
00041           42000.00     -200.00
00042           66000.00        0.00
00043           44000.00     -200.00
00044           32000.00    -1200.00
00045           40000.00     -200.00
00046           44000.00     -200.00
00047           62000.00        0.00
00048           50000.00    -1000.00
00049           48000.00      400.00
00050           34000.00     -600.00
00051           28000.00     -200.00
00052           72000.00      600.00
00053           82000.00     1400.00
00054           62000.00      400.00
00055           20000.00     -800.00
00056           46000.00    -1200.00
00057           38000.00      400.00
00058           42000.00      200.00
00059           58000.00      200.00
00060           52000.00     1000.00
00061           66000.00     1400.00
00062           48000.00      800.00
00063           30000.00      600.00
00064           38000.00    -1000.00
00065           66000.00      600.00
00066           62000.00     1400.00
00067           38000.00     -200.00
00068           36000.00     -200.00
00069           48000.00      200.00
00070           32000.00     -800.00
00071           34000.00    -1200.00
00072           58000.00      400.00
00073           28000.00     -200.00
00074           48000.00     1800.00
00075           60000.00     1000.00
00076           64000.00     -200.00
00077           54000.00      600.00
00078           70000.00      200.00
00079           32000.00      800.00
00080           44000.00     -400.00
00081           62000.00      600.00
00082           56000.00      600.00
00083           62000.00     -800.00
00084           28000.00     -400.00
00085           48000.00     1200.00
00086           52000.00      600.00
00087           12000.00    -1000.00
00088           48000.00     -400.00
00089           68000.00      400.00
00090           46000.00     -200.00
00091           38000.00    -1400.00
00092           40000.00    -1400.00
00093           62000.00      200.00
00094           64000.00      200.00
00095           56000.00     1000.00
00096           82000.00     1800.00
00097           42000.00      400.00
00098           42000.00    -1800.00
00099           36000.00      400.00
00100           34000.00    -1000.00
00101           62000.00     -400.00
00102           36000.00        0.00
00103           64000.00     -800.00
00104           56000.00      200.00
00105           62000.00     -400.00
00106           42000.00        0.00
00107           58000.00      600.00
00108           70000.00        0.00
00109           42000.00     -800.00
00110           58000.00     -200.00
00111           70000.00     2200.00
00112           68000.00     -200.00
00113           52000.00     -400.00
00114           40000.00     -800.00
00115           50000.00     -800.00
00116           66000.00      600.00
00117           62000.00      400.00
00118           28000.00      400.00
00119           40000.00     -600.00
00120           62000.00     -400.00
00121           50000.00     1000.00
00122           48000.00      200.00
00123           16000.00    -1200.00
00124           40000.00        0.00
00125           10000.00    -1200.00
00126           42000.00     -200.00
00127           40000.00     -200.00
00128           68000.00     -600.00
00129           52000.00     -800.00
00130           44000.00      200.00
00131           44000.00     -200.00
