Unit:(mV)
                     CH1         CH2
Frequency           <2Hz           ?
Period               N/A           ?
00001           50000.00      400.00
00002           38000.00     -200.00
00003           32000.00      200.00
00004           26000.00    -1000.00
00005           56000.00      600.00
00006           40000.00        0.00
00007           38000.00    -1200.00
00008           48000.00      200.00
00009           82000.00     1000.00
00010           66000.00     -400.00
00011           22000.00    -1600.00
00012           62000.00     1800.00
00013           36000.00    -1000.00
00014           48000.00    -1400.00
00015           52000.00     -800.00
00016           38000.00      200.00
00017           42000.00      600.00
00018           22000.00    -1400.00
00019           36000.00     -800.00
00020           34000.00    -1400.00
00021           44000.00     -200.00
00022           42000.00      200.00
00023           76000.00     -200.00
00024           38000.00     -600.00
00025           44000.00     1000.00
00026           46000.00     -200.00
00027           68000.00      800.00
00028           24000.00     -400.00
00029           20000.00     -200.00
00030           62000.00     -600.00
00031           48000.00      800.00
00032           30000.00     -400.00
00033           54000.00     1000.00
00034           52000.00    -1400.00
00035           50000.00     -400.00
00036           46000.00     -800.00
00037           58000.00      800.00
00038           28000.00     -400.00
00039           72000.00     -400.00
00040           60000.00     1600.00
00041           66000.00     -800.00
00042           66000.00     -600.00
00043           54000.00      600.00
00044           58000.00     -600.00
00045           42000.00        0.00
00046           44000.00     -400.00
00047           48000.00     -800.00
00048           52000.00      200.00
00049           76000.00      600.00
00050           78000.00     -600.00
00051           28000.00     -200.00
00052           60000.00      800.00
00053           44000.00      800.00
00054           64000.00      600.00
00055           22000.00    -1000.00
00056           20000.00     -400.00
00057           48000.00     -800.00
00058           34000.00     -400.00
00059           52000.00     -600.00
00060           54000.00      200.00
00061           30000.00        0.00
00062           26000.00     -600.00
00063           56000.00     -200.00
00064           74000.00     1800.00
00065           70000.00     1400.00
00066           42000.00        0.00
00067           44000.00      200.00
00068           52000.00      800.00
00069           32000.00    -1000.00
00070           36000.00    -1600.00
00071           26000.00     -600.00
00072           44000.00      800.00
00073           70000.00        0.00
00074           54000.00    -1400.00
00075           44000.00     -600.00
00076           48000.00    -1200.00
00077           78000.00     2000.00
00078           40000.00     -400.00
00079           60000.00     -200.00
00080           34000.00     -800.00
00081           14000.00     -800.00
00082           74000.00      600.00
00083           46000.00     -800.00
00084           28000.00    -1000.00
00085           46000.00    -1200.00
00086           56000.00      800.00
00087           42000.00     -200.00
00088           62000.00     -400.00
00089           38000.00     -200.00
00090           58000.00        0.00
00091           16000.00    -2600.00
00092           70000.00     1000.00
00093           32000.00        0.00
00094           32000.00    -1200.00
00095           62000.00        0.00
00096           52000.00      200.00
00097           18000.00    -1400.00
00098           38000.00     -200.00
00099           60000.00     -200.00
00100           66000.00     1200.00
00101           56000.00      200.00
00102           54000.00      800.00
00103           42000.00    -2400.00
00104           20000.00      400.00
00105           58000.00     1200.00
00106           58000.00      400.00
00107           34000.00    -1400.00
00108           44000.00     -200.00
00109           28000.00      200.00
00110           70000.00     1200.00
00111           44000.00     -600.00
00112           66000.00     -400.00
00113           48000.00     -200.00
00114           26000.00    -1200.00
00115           60000.00     -200.00
00116           40000.00      200.00
00117           16000.00        0.00
00118           24000.00     -400.00
00119           70000.00      600.00
00120           48000.00      800.00
00121           22000.00     -400.00
00122           64000.00     1000.00
00123           52000.00        0.00
00124           60000.00     1000.00
00125           50000.00     1000.00
00126           72000.00      400.00
00127           22000.00    -1200.00
00128           56000.00     -400.00
00129           56000.00     -800.00
00130           26000.00      200.00
00131           48000.00      800.00
